arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_R001_Downside_R037_Severe,2,2024-12-12,2024-12-11,2024-12-27,2024-12-26,SW2,1,10,20,7,0.35,RGTI;REAL;SATL;KOD;RKLB;PRCH;RDDT;HSAI;SRRK;MNPR;RBRK;HUT;LMND;SOFI;VSCO;GEO;SMR;EFXT;TMQ;RCAT,RKLB;SRRK;MNPR;RBRK;HUT;LMND;SOFI;VSCO;GEO;SMR;EFXT;TMQ;RCAT;MIR;LLYVK;HNRG;LLYVA;PL;UPST;USLM,HSAI;KOD;PRCH;RDDT;REAL;RGTI;SATL,HNRG;LLYVA;LLYVK;MIR;PL;UPST;USLM,0.11113152502071617,0.029235090319894776,0.029060090319894774,0.000175
Arm_R001_Downside_R037_Severe,2,2024-12-27,2024-12-26,2025-01-14,2025-01-13,SW2,1,10,20,7,0.35,LAES;MVST;RCAT;KOD;SRRK;FBRX;RKLB;PRCH;PDYN;RUM;RDDT;LMND;RR;RDW;RBRK;LPTH;SOFI;GEO;PL;TMQ,RCAT;KOD;SRRK;RKLB;RDDT;LMND;RDW;RBRK;LPTH;SOFI;GEO;PL;TMQ;KOPN;LUNR;HNST;NVCR;SSII;EOSE;EFXT,FBRX;LAES;MVST;PDYN;PRCH;RR;RUM,EFXT;EOSE;HNST;KOPN;LUNR;NVCR;SSII,-0.22383128446301045,-0.14012468995661814,-0.14029968995661815,0.000175
Arm_R001_Downside_R037_Severe,2,2025-01-14,2025-01-13,2025-01-29,2025-01-28,SW2,1,10,20,6,0.3,RGTI;LAES;FBRX;PRCH;HSAI;RKLB;RR;RCAT;REAL;SOUN;MNPR;RDDT;GEO;SSII;LUNR;PDYN;LPTH;GH;RELY;TMQ,PRCH;HSAI;RKLB;RCAT;REAL;SOUN;MNPR;RDDT;GEO;SSII;LUNR;GH;RELY;TMQ;HUT;VOR;NAK;RDW;ROOT;RBRK,FBRX;LAES;LPTH;PDYN;RGTI;RR,HUT;NAK;RBRK;RDW;ROOT;VOR,0.16204259626735468,0.11506024845556347,0.11491024845556347,0.00015000000000000001
Arm_R001_Downside_R037_Severe,2,2025-01-29,2025-01-28,2025-02-12,2025-02-11,SW2,1,10,20,1,0.05,REAL;PDYN;PRCH;FBRX;LUNR;RKLB;GH;RDW;PL;RDDT;MNPR;KOPN;SPIR;TOI;SSII;ROOT;RBRK;GEO;RUM;SRAD,REAL;PDYN;PRCH;LUNR;RKLB;GH;RDW;PL;RDDT;MNPR;KOPN;SPIR;TOI;SSII;ROOT;RBRK;GEO;RUM;SRAD;HOOD,FBRX,HOOD,0.011919552133439707,0.030432137326433028,0.030407137326433027,2.5e-05
Arm_R001_Downside_R037_Severe,2,2025-02-12,2025-02-11,2025-02-27,2025-02-26,SW2,1,10,20,3,0.15,MVST;RGTI;SATL;PDYN;MNPR;UMAC;SSII;PL;KOPN;RDW;RCAT;LPTH;RKLB;REAL;NBIS;SPIR;HOOD;EOSE;NUTX;NB,RGTI;PDYN;MNPR;SSII;PL;KOPN;RDW;RCAT;LPTH;RKLB;REAL;NBIS;SPIR;HOOD;EOSE;NUTX;NB;HIMS;TMC;FBRX,MVST;SATL;UMAC,FBRX;HIMS;TMC,-0.25198148131491116,-0.22985911747710927,-0.22993411747710926,7.500000000000001e-05
Arm_R001_Downside_R037_Severe,2,2025-02-27,2025-02-26,2025-03-13,2025-03-12,SW2,1,10,20,5,0.25,TOI;LAES;RGTI;HSAI;RR;SSII;MVST;PGEN;TMC;SATL;SSRM;PRCH;NUTX;RMNI;PGNY;EOSE;LQDA;UMAC;HIMS;PCRX,RGTI;SSII;MVST;PGEN;TMC;SATL;SSRM;PRCH;NUTX;RMNI;PGNY;EOSE;LQDA;UMAC;PCRX;NB;LPTH;OCS;NVMI;GILT,HIMS;HSAI;LAES;RR;TOI,GILT;LPTH;NB;NVMI;OCS,-0.08336991012452358,-0.0714509537722362,-0.0715759537722362,0.000125
Arm_R001_Downside_R037_Severe,2,2025-03-13,2025-03-12,2025-03-27,2025-03-26,SW2,1,10,20,1,0.05,LAES;TOI;SSII;PGEN;TMC;RMNI;HSAI;ECX;ODC;SSRM;ROOT;NAK;TMQ;LQDA;RGTI;KALV;RPRX;PDYN;NYAX;THM,LAES;SSII;PGEN;TMC;RMNI;HSAI;ECX;ODC;SSRM;ROOT;NAK;TMQ;LQDA;RGTI;KALV;RPRX;PDYN;NYAX;THM;PGNY,TOI,PGNY,0.021356891034591714,-0.0056267046825017675,-0.005651704682501767,2.5e-05
Arm_R001_Downside_R037_Severe,2,2025-03-27,2025-03-26,2025-04-10,2025-04-09,SW2,1,10,20,1,0.05,RGC;TOI;NAK;PGEN;ROOT;TMC;IHS;NUTX;GEL;MP;HYMC;SSRM;PGNY;TMQ;SSP;LTH;GHRS;VSTM;PDYN;FET,TOI;NAK;PGEN;ROOT;TMC;IHS;NUTX;GEL;MP;HYMC;SSRM;PGNY;TMQ;SSP;LTH;GHRS;VSTM;PDYN;FET;STNE,RGC,STNE,-0.09826478510953332,-0.08628082987550229,-0.08630582987550228,2.5e-05
Arm_R001_Downside_R037_Severe,2,2025-04-10,2025-04-09,2025-04-25,2025-04-24,SW2,1,10,20,0,0.0,TOI;IDR;ROOT;TMC;PRA;IHS;PCRX;STNE;PLMR;TFPM;PAGS;SSRM;LTH;SLNO;KALV;HRTG;GEL;RPRX;KGC;VSEC,TOI;IDR;ROOT;TMC;PRA;IHS;PCRX;STNE;PLMR;TFPM;PAGS;SSRM;LTH;SLNO;KALV;HRTG;GEL;RPRX;KGC;VSEC,,,0.14989163940042027,0.14989163940042027,0.14989163940042027,0.0
Arm_R001_Downside_R037_Severe,2,2025-04-25,2025-04-24,2025-05-09,2025-05-08,SW2,1,10,20,1,0.05,TOI;RGC;NUTX;TMC;FBYD;HRTG;HTZ;ROOT;HYMC;RLMD;STNE;TMDX;PLMR;KALV;NB;PRA;SLNO;IDR;PAGS;VOXR,TOI;NUTX;TMC;FBYD;HRTG;HTZ;ROOT;HYMC;RLMD;STNE;TMDX;PLMR;KALV;NB;PRA;SLNO;IDR;PAGS;VOXR;KGC,RGC,KGC,0.014537867315457791,-0.08386803544005836,-0.08389303544005836,2.5e-05
Arm_R001_Downside_R037_Severe,2,2025-05-09,2025-05-08,2025-05-23,2025-05-22,SW2,1,10,20,0,0.0,TOI;HRTG;NUTX;PRCH;THM;STNE;ODD;IHS;PLMR;PRA;MLYS;SLNO;EGO;SPNT;TMC;KNSA;TFPM;ULS;PAGS;HNRG,TOI;HRTG;NUTX;PRCH;THM;STNE;ODD;IHS;PLMR;PRA;MLYS;SLNO;EGO;SPNT;TMC;KNSA;TFPM;ULS;PAGS;HNRG,,,0.022866206669402478,0.022866206669402478,0.022866206669402478,0.0
Arm_R001_Downside_R037_Severe,2,2025-05-23,2025-05-22,2025-06-09,2025-06-06,SW2,1,10,20,0,0.0,TOI;NUTX;HRTG;PRCH;PRE;MNTN;TMC;MVST;HNRG;STRL;RLMD;MLYS;TMDX;LMB;PRA;SLNO;PPTA;TH;THM;TPC,TOI;NUTX;HRTG;PRCH;PRE;MNTN;TMC;MVST;HNRG;STRL;RLMD;MLYS;TMDX;LMB;PRA;SLNO;PPTA;TH;THM;TPC,,,0.028895750985220393,0.028895750985220393,0.028895750985220393,0.0
Arm_R001_Downside_R037_Severe,2,2025-06-09,2025-06-06,2025-06-24,2025-06-23,SW2,1,10,20,2,0.1,TOI;NUTX;MVST;MFI;HRTG;SMR;TMDX;HOOD;TMC;PAYS;NVTS;PPTA;LMB;HNRG;TNGX;KFS;STRL;LEU;RBLX;RBRK,TOI;NUTX;MVST;HRTG;SMR;TMDX;HOOD;TMC;PAYS;PPTA;LMB;HNRG;TNGX;KFS;STRL;LEU;RBLX;RBRK;LASR;MNTN,MFI;NVTS,LASR;MNTN,0.06884087308632983,0.010433688851476771,0.010383688851476771,5e-05
Arm_R001_Downside_R037_Severe,2,2025-06-24,2025-06-23,2025-07-09,2025-07-08,SW2,1,10,20,2,0.1,RGC;TMC;MVST;LEU;PAYS;NVTS;LASR;PARR;ELF;GNE;PRE;SMR;TMDX;NAGE;FBRX;KFS;RBLX;NUTX;LCTX;TPC,TMC;MVST;LEU;PAYS;LASR;PARR;ELF;GNE;PRE;SMR;TMDX;NAGE;FBRX;KFS;RBLX;NUTX;LCTX;TPC;LMB;TOI,NVTS;RGC,LMB;TOI,0.010611565600545075,0.025594631169443993,0.025544631169443992,5e-05
Arm_R001_Downside_R037_Severe,2,2025-07-09,2025-07-08,2025-07-23,2025-07-22,SW2,1,10,20,7,0.35,RGC;PAYS;TNGX;LEU;NVTS;VOR;PRME;LASR;SLDP;HOOD;MGNI;VFF;TPC;SANA;LCTX;PARR;SMR;PGY;PCT;VG,RGC;SLDP;HOOD;MGNI;VFF;TPC;SANA;LCTX;PARR;SMR;PGY;PCT;VG;USAS;ELF;NBIS;RKLB;ENVX;STRL;NAGE,LASR;LEU;NVTS;PAYS;PRME;TNGX;VOR,ELF;ENVX;NAGE;NBIS;RKLB;STRL;USAS,0.08894783195288808,0.07900167283556694,0.07882667283556695,0.000175
Arm_R001_Downside_R037_Severe,2,2025-07-23,2025-07-22,2025-08-06,2025-08-05,SW2,1,10,20,5,0.25,RGC;TNGX;NVTS;PAYS;PGY;LEU;SMR;TMC;FLNC;SANA;ENVX;LASR;PRCH;PCT;HOOD;TPC;RKLB;MP;PRME;PARR,RGC;NVTS;PAYS;LEU;SMR;TMC;LASR;PRCH;PCT;HOOD;TPC;RKLB;MP;PRME;PARR;NBIS;W;GOGO;SMTC;LCTX,ENVX;FLNC;PGY;SANA;TNGX,GOGO;LCTX;NBIS;SMTC;W,-0.06709082405274555,-0.027588201173237736,-0.027713201173237736,0.000125
Arm_R001_Downside_R037_Severe,2,2025-08-06,2025-08-05,2025-08-20,2025-08-19,SW2,1,10,20,10,0.5,TNGX;PHAT;PRME;PAYS;JOBY;LEU;PGY;NVTS;IMRX;LASR;MP;VFF;VOR;W;SBET;SMR;SANA;FIG;VSAT;PHOE,TNGX;PAYS;LEU;NVTS;LASR;VFF;W;SMR;SANA;VSAT;HOOD;NBIS;LCTX;ILPT;UUUU;PARR;TPC;ENVX;GOGO;FLNC,FIG;IMRX;JOBY;MP;PGY;PHAT;PHOE;PRME;SBET;VOR,ENVX;FLNC;GOGO;HOOD;ILPT;LCTX;NBIS;PARR;TPC;UUUU,-0.04801202114740424,-0.009541762319586509,-0.009791762319586509,0.00025
Arm_R001_Downside_R037_Severe,2,2025-08-20,2025-08-19,2025-09-04,2025-09-03,SW2,1,10,20,4,0.2,VOR;MFI;TNGX;MP;SBET;PRME;NVTS;LCTX;VFF;VSAT;RDDT;KOD;W;PGY;URGN;PGEN;PHAT;TLRY;PHOE;JOBY,TNGX;MP;PRME;NVTS;LCTX;VFF;VSAT;RDDT;W;PGY;URGN;PGEN;PHAT;TLRY;PHOE;JOBY;TLS;RIGL;SLDB;LASR,KOD;MFI;SBET;VOR,LASR;RIGL;SLDB;TLS,0.017514809035335328,0.04001237526118808,0.03991237526118808,0.0001
Arm_R001_Downside_R037_Severe,2,2025-09-04,2025-09-03,2025-09-18,2025-09-17,SW2,1,10,20,5,0.25,VOR;URGN;SATS;PGEN;VSAT;MP;SLDP;IMRX;PRME;PHAT;TLS;METCB;TNGX;KOD;IDR;VFF;EOSE;RIGL;PGY;UUUU,VOR;MP;SLDP;PRME;PHAT;TLS;METCB;TNGX;KOD;IDR;VFF;EOSE;RIGL;PGY;UUUU;ELVA;SNDL;RDDT;RZLV;PRM,IMRX;PGEN;SATS;URGN;VSAT,ELVA;PRM;RDDT;RZLV;SNDL,0.0432488431271036,0.06367881558775604,0.06355381558775604,0.000125
Arm_R001_Downside_R037_Severe,2,2025-09-18,2025-09-17,2025-10-02,2025-10-01,SW2,1,10,20,4,0.2,VOR;RZLV;TLRY;IMRX;SATS;MLYS;KOD;RUN;PRME;VSAT;UUUU;PGEN;TLS;VFF;FBYD;WBTN;HUT;HIVE;PGY;LPTH,VOR;MLYS;KOD;RUN;PRME;VSAT;UUUU;PGEN;TLS;VFF;FBYD;WBTN;HUT;HIVE;PGY;LPTH;REAL;METCB;SNDK;RR,IMRX;RZLV;SATS;TLRY,METCB;REAL;RR;SNDK,0.028740250215830366,0.06407597329733053,0.06397597329733053,0.0001
Arm_R001_Downside_R037_Severe,2,2025-10-02,2025-10-01,2025-10-16,2025-10-15,SW2,1,10,20,4,0.2,KOD;ZURA;RLMD;TLRY;SNDK;IDR;NB;UUUU;EOSE;LPTH;SATS;LAC;RR;MNPR;LDI;NBIS;VFF;KTOS;RGTI;ZBIO,KOD;SNDK;IDR;UUUU;EOSE;LPTH;SATS;LAC;RR;MNPR;LDI;NBIS;VFF;KTOS;RGTI;ZBIO;STOK;HYMC;METCB;HL,NB;RLMD;TLRY;ZURA,HL;HYMC;METCB;STOK,0.17023338683315353,0.2020187212434798,0.20191872124347982,0.0001
Arm_R001_Downside_R037_Severe,2,2025-10-16,2025-10-15,2025-10-30,2025-10-29,SW2,1,10,20,9,0.45,SNDK;TMQ;RLMD;RGTI;EOSE;HIVE;NB;RR;MLYS;STOK;UUUU;HL;THM;HUT;NAK;SATS;VFF;KOD;TLRY;HYMC,STOK;UUUU;HL;THM;HUT;NAK;SATS;VFF;KOD;TLRY;HYMC;ENGN;NBIS;VSAT;TLS;SSRM;FLNC;FDMT;IDR;USAR,EOSE;HIVE;MLYS;NB;RGTI;RLMD;RR;SNDK;TMQ,ENGN;FDMT;FLNC;IDR;NBIS;SSRM;TLS;USAR;VSAT,-0.13372046725505707,-0.1218381049522425,-0.1220631049522425,0.00022500000000000002
Arm_R001_Downside_R037_Severe,2,2025-10-30,2025-10-29,2025-11-13,2025-11-12,SW2,1,10,20,8,0.4,RLMD;LUMN;PRAX;MLYS;RGTI;HIVE;TLS;NAK;SATS;KOD;RR;HUT;EOSE;GLUE;STOK;STTK;FLNC;ZURA;REAL;NUVB,NAK;SATS;KOD;HUT;EOSE;GLUE;STOK;STTK;FLNC;ZURA;REAL;NUVB;VSAT;NBIS;RCUS;NB;IVVD;PGEN;HL;UUUU,HIVE;LUMN;MLYS;PRAX;RGTI;RLMD;RR;TLS,HL;IVVD;NB;NBIS;PGEN;RCUS;UUUU;VSAT,-0.03490693866258712,-0.03189406995668626,-0.03209406995668626,0.0002
Arm_R001_Downside_R037_Severe,2,2025-11-13,2025-11-12,2025-11-28,2025-11-26,SW2,1,10,20,2,0.1,RLMD;MLYS;GLUE;ZURA;SATS;PALI;HYMC;MNPR;NAUT;FLNC;ENGN;LITE;IVVD;SPHR;HL;PHOE;ZBIO;KYTX;VICR;RCUS,RLMD;MLYS;SATS;PALI;HYMC;MNPR;NAUT;FLNC;ENGN;LITE;IVVD;SPHR;HL;PHOE;ZBIO;KYTX;VICR;RCUS;NAK;ROIV,GLUE;ZURA,NAK;ROIV,0.05772635593058752,0.05963391506187593,0.05958391506187593,5e-05
Arm_R001_Downside_R037_Severe,2,2025-11-28,2025-11-26,2025-12-12,2025-12-11,SW2,1,10,20,2,0.1,RLMD;GLUE;NUVB;MLYS;RHLD;MNPR;RCUS;ZBIO;FLNC;LITE;KOD;HYMC;RLAY;IVVD;RVMD;FBYD;STTK;EOSE;KYTX;IMNM,RLMD;NUVB;MLYS;MNPR;RCUS;ZBIO;FLNC;LITE;KOD;HYMC;RLAY;IVVD;RVMD;FBYD;STTK;EOSE;KYTX;IMNM;IMMX;NAK,GLUE;RHLD,IMMX;NAK,0.052606362768047574,0.08111438225701877,0.08106438225701877,5e-05
Arm_R001_Downside_R037_Severe,2,2025-12-12,2025-12-11,2025-12-29,2025-12-26,SW2,1,10,20,3,0.15,IMMX;FLNC;PACS;RHLD;SNDK;NUVB;RLMD;KOD;GLUE;NAK;NAUT;RCUS;TRDA;LITE;JBIO;SRZN;IMNM;KYTX;ZURA;VSCO,FLNC;SNDK;NUVB;RLMD;KOD;GLUE;NAK;NAUT;RCUS;TRDA;LITE;JBIO;SRZN;IMNM;KYTX;ZURA;VSCO;HYMC;VICR;USAS,IMMX;PACS;RHLD,HYMC;USAS;VICR,0.02601644823505835,0.07382248914300268,0.07374748914300268,7.500000000000001e-05
Arm_R001_Downside_R037_Severe,2,2025-12-29,2025-12-26,2026-01-13,2026-01-12,SW2,1,10,20,3,0.15,PRAX;HYMC;NUVB;RHLD;IMMX;PACS;GLUE;LITE;VICR;RLMD;NAUT;MLTX;IVVD;PALI;SNDK;VSCO;REPL;GLSI;ZBIO;JBIO,HYMC;NUVB;IMMX;GLUE;LITE;VICR;RLMD;NAUT;MLTX;IVVD;PALI;SNDK;VSCO;REPL;GLSI;ZBIO;JBIO;TNDM;SRZN;IMNM,PACS;PRAX;RHLD,IMNM;SRZN;TNDM,-0.008468983051327154,-0.028025193922792773,-0.028100193922792772,7.500000000000001e-05
Arm_R001_Downside_R037_Severe,2,2026-01-13,2026-01-12,2026-01-28,2026-01-27,SW2,1,10,20,2,0.1,PRAX;HYMC;PACS;SNDK;VICR;RHLD;GLSI;STTK;RVMD;KOD;VSCO;GOLD;RGC;GLUE;NAUT;LITE;RLMD;SLS;FBRX;ZIM,HYMC;SNDK;VICR;RHLD;GLSI;STTK;RVMD;KOD;VSCO;GOLD;RGC;GLUE;NAUT;LITE;RLMD;SLS;FBRX;ZIM;ELA;HL,PACS;PRAX,ELA;HL,0.03488890291762053,0.04274539699343771,0.04269539699343771,5e-05
Arm_R001_Downside_R037_Severe,2,2026-01-28,2026-01-27,2026-02-11,2026-02-10,SW2,1,10,20,1,0.05,HYMC;GOLD;SNDK;PACS;SATL;USAS;RHLD;HL;MOVE;SKE;SLS;IBRX;HLF;TGB;PL;IAUX;EGO;STTK;PAAS;IAG,HYMC;GOLD;SNDK;PACS;SATL;USAS;RHLD;HL;SKE;SLS;IBRX;HLF;TGB;PL;IAUX;EGO;STTK;PAAS;IAG;LQDA,MOVE,LQDA,-0.07678290016804408,-0.058252729010363616,-0.05827772901036361,2.5e-05
Arm_R001_Downside_R037_Severe,2,2026-02-11,2026-02-10,2026-02-26,2026-02-25,SW2,1,10,20,2,0.1,HYMC;GOLD;PACS;ICHR;SLS;STTK;LITE;IAUX;IMMX;FBRX;SKE;KLIC;USAS;SNDK;SATL;HLF;PRAX;SRZN;STRO;SNCY,HYMC;PACS;SLS;STTK;LITE;IAUX;IMMX;FBRX;SKE;KLIC;USAS;SNDK;SATL;HLF;PRAX;SRZN;STRO;SNCY;ENLT;TGB,GOLD;ICHR,ENLT;TGB,0.08823855525969673,0.09244637664635107,0.09239637664635107,5e-05
Arm_R001_Downside_R037_Severe,2,2026-02-26,2026-02-25,2026-03-12,2026-03-11,SW2,1,10,20,2,0.1,IBRX;ICHR;GOLD;SLS;SNDK;LITE;VICR;STRO;USAS;PL;FET;SRZN;SKE;IMMX;STTK;SATL;ENTG;STKL;FEIM;VIAV,GOLD;SLS;SNDK;LITE;VICR;STRO;USAS;PL;FET;SRZN;SKE;IMMX;STTK;SATL;ENTG;STKL;FEIM;VIAV;LASR;PLAB,IBRX;ICHR,LASR;PLAB,0.0030066229614546572,0.010768247097716694,0.010718247097716694,5e-05
Arm_R001_Downside_R037_Severe,2,2026-03-12,2026-03-11,2026-03-26,2026-03-25,SW2,1,10,20,2,0.1,HYMC;STRO;SNDK;SLS;SOC;ICHR;GLSI;PL;STTK;VG;ZURA;OCGN;VICR;LINC;LITE;ENLT;TNGX;LASR;STKL;KOS,HYMC;SNDK;SLS;ICHR;GLSI;PL;STTK;VG;ZURA;OCGN;VICR;LINC;LITE;ENLT;TNGX;LASR;STKL;KOS;FET;RCAT,SOC;STRO,FET;RCAT,0.057051178767128764,0.05840292695404305,0.058352926954043045,5e-05
Arm_R001_Downside_R037_Severe,2,2026-03-26,2026-03-25,2026-04-10,2026-04-09,SW2,1,10,20,2,0.1,IBRX;SATL;SNDK;KOS;VG;TNGX;STRO;ELVN;VIAV;STTK;VAL;LITE;NAUT;PBF;EGY;REI;RYAM;PARR;LINC;STKL,SATL;SNDK;VG;TNGX;STRO;ELVN;VIAV;STTK;VAL;LITE;NAUT;PBF;EGY;REI;RYAM;PARR;LINC;STKL;POWL;LASR,IBRX;KOS,LASR;POWL,-0.006408985226165885,0.0012406996617327485,0.0011906996617327486,5e-05
Arm_R001_Downside_R037_Severe,2,2026-04-10,2026-04-09,2026-04-24,2026-04-23,SW2,1,10,20,1,0.05,KOS;VIAV;LITE;SNDK;ICHR;STRO;SATL;MOD;ELVN;POWL;IMMX;RLAY;TH;VAL;TNGX;VRT;TOYO;KGS;STKL;MTZ,VIAV;LITE;SNDK;ICHR;STRO;SATL;MOD;ELVN;POWL;IMMX;RLAY;TH;VAL;TNGX;VRT;TOYO;KGS;STKL;MTZ;LINC,KOS,LINC,0.0638769366684357,0.057151754904703714,0.05712675490470372,2.5e-05
Arm_R001_Downside_R037_Severe,2,2026-04-24,2026-04-23,2026-05-08,2026-05-07,SW2,1,10,20,0,0.0,VIAV;LITE;STRO;TNGX;MRVL;ICHR;KOS;RLAY;FBYD;OBE;SNDK;MXL;IMMX;STTK;TH;PARR;POWL;KODK;VRT;STM,VIAV;LITE;STRO;TNGX;MRVL;ICHR;KOS;RLAY;FBYD;OBE;SNDK;MXL;IMMX;STTK;TH;PARR;POWL;KODK;VRT;STM,,,0.06456736797027099,0.06456736797027099,0.06456736797027099,0.0
Arm_R001_Downside_R037_Severe,2,2026-05-08,2026-05-07,2026-05-22,2026-05-21,SW2,1,10,20,1,0.05,MXL;STRO;SNDK;ICHR;PENG;TH;NBIS;FLEX;FBYD;MRVL;KOPN;STM;STRL;VIAV;KODK;VECO;KOS;SITM;PRAA;TNGX,STRO;SNDK;ICHR;PENG;TH;NBIS;FLEX;FBYD;MRVL;KOPN;STM;STRL;VIAV;KODK;VECO;KOS;SITM;PRAA;TNGX;IBTA,MXL,IBTA,0.01536004929645512,-0.001195577418760311,-0.001220577418760311,2.5e-05
Arm_R001_Downside_R037_Severe,2,2026-05-22,2026-05-21,2026-06-08,2026-06-05,SW2,1,10,20,3,0.15,FBYD;FCEL;MOVE;SATL;TH;PENG;MRVL;SNDK;VSH;VPG;KOPN;POET;SPIR;NBIS;HYLN;FLEX;VECO;STM;PLUG;PAYS,SATL;TH;PENG;MRVL;SNDK;VSH;VPG;KOPN;POET;SPIR;NBIS;HYLN;FLEX;VECO;STM;PLUG;PAYS;LQDA;YOU;HUT,FBYD;FCEL;MOVE,HUT;LQDA;YOU,0.0020566960494184786,0.04712061861292018,0.047045618612920184,7.500000000000001e-05
Arm_R001_Downside_R037_Severe,2,2026-06-08,2026-06-05,2026-06-23,2026-06-22,SW2,1,10,20,7,0.35,MXL;VSH;HYLN;PENG;MRVL;VPG;SNDK;FLEX;KOPN;NBIS;HUT;STM;PCT;FCEL;SANM;FBYD;SATL;TOYO;STRL;HPP,VPG;SNDK;FLEX;KOPN;NBIS;HUT;STM;PCT;FBYD;SATL;TOYO;STRL;HPP;TH;RXO;VECO;GEO;WEST;SNX;IART,FCEL;HYLN;MRVL;MXL;PENG;SANM;VSH,GEO;IART;RXO;SNX;TH;VECO;WEST,0.05474203122250056,0.05009944172088391,0.04992444172088391,0.000175
Arm_R001_Downside_R037_Severe,2,2026-06-23,2026-06-22,2026-07-08,2026-07-07,SW2,1,10,20,3,0.15,MXL;VSH;HYLN;VPG;SNDK;STM;HPP;VECO;NBIS;FLEX;NVTS;SMTC;HIVE;HUT;WEST;TH;LQDA;PAYS;FBYD;SITM,MXL;SNDK;STM;HPP;VECO;NBIS;FLEX;NVTS;SMTC;HIVE;HUT;WEST;TH;LQDA;PAYS;FBYD;SITM;RZLT;MTRN;MOVE,HYLN;VPG;VSH,MOVE;MTRN;RZLT,-0.22255345055516598,-0.18209910885244138,-0.18217410885244137,7.500000000000001e-05
Arm_R001_Downside_R037_Severe,3,2021-10-22,2021-10-21,2021-11-05,2021-11-04,TRAIN,0,10,20,0,0.0,UPST;RSI;HUT;LEU;ENTA;SPSC;LC;SITM;LAC;PBT;KOS;PCTY;TIPT;UROY;HRI;MNDY;WFRD;GDYN;HRMY;LQDA,UPST;RSI;HUT;LEU;ENTA;SPSC;LC;SITM;LAC;PBT;KOS;PCTY;TIPT;UROY;HRI;MNDY;WFRD;GDYN;HRMY;LQDA,,,0.06625831562837436,0.06625831562837436,0.06625831562837436,0.0
Arm_R001_Downside_R037_Severe,3,2021-11-05,2021-11-04,2021-11-19,2021-11-18,TRAIN,0,10,20,1,0.05,LEU;UPST;ENTA;WFRD;SM;ENVX;LAC;HUT;LQDA;UUUU;UROY;LOB;PBT;HRI;STGW;HRMY;IFS;KOS;TIPT;LC,UPST;ENTA;WFRD;SM;ENVX;LAC;HUT;LQDA;UUUU;UROY;LOB;PBT;HRI;STGW;HRMY;IFS;KOS;TIPT;LC;FLNG,LEU,FLNG,-0.04391069145354179,-0.04107022722695681,-0.041095227226956806,2.5e-05
Arm_R001_Downside_R037_Severe,3,2021-11-19,2021-11-18,2021-12-06,2021-12-03,TRAIN,0,10,20,1,0.05,ENVX;LEU;SM;WFRD;UUUU;ENTA;REAX;LCID;LAC;LOB;PBT;RRC;UROY;LQDA;WD;RSI;MTDR;ZS;GEL;LSCC,ENVX;SM;WFRD;UUUU;ENTA;REAX;LCID;LAC;LOB;PBT;RRC;UROY;LQDA;WD;RSI;MTDR;ZS;GEL;LSCC;SNOW,LEU,SNOW,-0.13519694457012577,-0.12387245875862718,-0.12389745875862718,2.5e-05
Arm_R001_Downside_R037_Severe,3,2021-12-06,2021-12-03,2021-12-20,2021-12-17,TRAIN,0,10,20,2,0.1,REAX;LCID;PBT;ENVX;WFRD;LOB;WD;VRDN;MLI;FMAO;TGLS;VET;MRVL;FIX;ECPG;RUSHA;SMP;KFRC;VG;FLR,REAX;LCID;PBT;WFRD;WD;VRDN;MLI;FMAO;TGLS;VET;MRVL;FIX;ECPG;RUSHA;SMP;KFRC;VG;FLR;STC;HIFS,ENVX;LOB,HIFS;STC,-0.02712486707620846,-0.01604693256472963,-0.016096932564729632,5e-05
Arm_R001_Downside_R037_Severe,3,2021-12-20,2021-12-17,2022-01-04,2022-01-03,TRAIN,0,10,20,0,0.0,REAX;FLR;PBT;VRDN;MLI;IMKTA;FMAO;LAND;FIX;HPK;UVE;ICL;REXR;ROG;SLAB;LEGH;EGP;LQDA;IBKR;JXN,REAX;FLR;PBT;VRDN;MLI;IMKTA;FMAO;LAND;FIX;HPK;UVE;ICL;REXR;ROG;SLAB;LEGH;EGP;LQDA;IBKR;JXN,,,0.05569868095273482,0.05569868095273482,0.05569868095273482,0.0
Arm_R001_Downside_R037_Severe,3,2022-01-04,2022-01-03,2022-01-19,2022-01-18,TRAIN,0,10,20,0,0.0,REAX;LQDA;MGTX;REXR;LAND;PBT;JXN;MXL;FLR;FMAO;KRUS;SLAB;NVMI;MRVL;EGP;LEGH;MLI;PI;VALU;VECO,REAX;LQDA;MGTX;REXR;LAND;PBT;JXN;MXL;FLR;FMAO;KRUS;SLAB;NVMI;MRVL;EGP;LEGH;MLI;PI;VALU;VECO,,,-0.08032181546361541,-0.08032181546361541,-0.08032181546361541,0.0
