arm,threshold,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_veto,veto_rate,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Baseline,,5,2022-03-25,2022-03-24,2022-04-08,2022-04-07,TRAIN,10,20,0,0.0,OBE;RES;EGY;PDS;GLNG;KOS;PBF;HP;NBR;VET;MUR;LNTH;TH;HNRG;RRC;GNK;STNG;PANL;REI;FET,OBE;RES;EGY;PDS;GLNG;KOS;PBF;HP;NBR;VET;MUR;LNTH;TH;HNRG;RRC;GNK;STNG;PANL;REI;FET,,,0.03294119114335272,0.03294119114335272,0.03294119114335272,0.0
Baseline,,5,2022-04-08,2022-04-07,2022-04-25,2022-04-22,TRAIN,10,20,0,0.0,OBE;LNTH;EGY;GLNG;RES;PDS;STNG;MIRM;KOS;HP;RRC;NTR;HQY;NBR;RGLD;HYMC;PCRX;ZETA;PBF;VET,OBE;LNTH;EGY;GLNG;RES;PDS;STNG;MIRM;KOS;HP;RRC;NTR;HQY;NBR;RGLD;HYMC;PCRX;ZETA;PBF;VET,,,-0.05295008291522698,-0.05295008291522698,-0.05295008291522698,0.0
Baseline,,5,2022-04-25,2022-04-22,2022-05-09,2022-05-06,TRAIN,10,20,0,0.0,OBE;HPK;LNTH;RES;TH;STNG;PRCT;GLNG;PDS;NAT;GOGO;HP;RRC;EGY;GNK;REI;NBR;HNRG;PBF;HYMC,OBE;HPK;LNTH;RES;TH;STNG;PRCT;GLNG;PDS;NAT;GOGO;HP;RRC;EGY;GNK;REI;NBR;HNRG;PBF;HYMC,,,-0.00059307001202336,-0.00059307001202336,-0.00059307001202336,0.0
Baseline,,5,2022-05-09,2022-05-06,2022-05-23,2022-05-20,TRAIN,10,20,0,0.0,LNTH;TH;HYMC;STNG;REI;PRCT;GLNG;SAIL;HNRG;TMDX;NAT;HP;RRC;PBF;NC;KOS;TNK;MYE;HPK;NTR,LNTH;TH;HYMC;STNG;REI;PRCT;GLNG;SAIL;HNRG;TMDX;NAT;HP;RRC;PBF;NC;KOS;TNK;MYE;HPK;NTR,,,-0.03528369940143876,-0.03528369940143876,-0.03528369940143876,0.0
Baseline,,5,2022-05-23,2022-05-20,2022-06-07,2022-06-06,TRAIN,10,20,0,0.0,HYMC;LNTH;TMDX;TH;STNG;NC;VHI;PBF;KOS;SAIL;PRCT;TNK;NAT;GLNG;PCT;STKL;NVGS;VMD;GO;VAL,HYMC;LNTH;TMDX;TH;STNG;NC;VHI;PBF;KOS;SAIL;PRCT;TNK;NAT;GLNG;PCT;STKL;NVGS;VMD;GO;VAL,,,0.07246932704609363,0.07246932704609363,0.07246932704609363,0.0
Baseline,,5,2022-06-07,2022-06-06,2022-06-22,2022-06-21,TRAIN,10,20,0,0.0,VHI;STNG;NC;GDYN;PBF;MYE;ULH;SLVM;TMDX;PPC;HRB;PRCT;TNK;ELA;STKL;MUSA;TH;PJT;KRO;FLNG,VHI;STNG;NC;GDYN;PBF;MYE;ULH;SLVM;TMDX;PPC;HRB;PRCT;TNK;ELA;STKL;MUSA;TH;PJT;KRO;FLNG,,,-0.10406303199026326,-0.10406303199026326,-0.10406303199026326,0.0
Baseline,,5,2022-06-22,2022-06-21,2022-07-07,2022-07-06,TRAIN,10,20,0,0.0,STNG;HNRG;PBF;ELA;PBT;VHI;TNK;PHVS;HURN;PARR;GDYN;STKL;GO;EGY;PPC;UTHR;HRB;WEYS;GNE;RGC,STNG;HNRG;PBF;ELA;PBT;VHI;TNK;PHVS;HURN;PARR;GDYN;STKL;GO;EGY;PPC;UTHR;HRB;WEYS;GNE;RGC,,,-0.07635097797656099,-0.07635097797656099,-0.07635097797656099,0.0
Baseline,,5,2022-07-07,2022-07-06,2022-07-21,2022-07-20,TRAIN,10,20,0,0.0,RGC;STKL;ULH;ELA;GFF;HRB;HNRG;HURN;VHI;STNG;GNE;UTHR;FDP;GO;TRDA;PHVS;MUSA;ELF;FCN;SAIL,RGC;STKL;ULH;ELA;GFF;HRB;HNRG;HURN;VHI;STNG;GNE;UTHR;FDP;GO;TRDA;PHVS;MUSA;ELF;FCN;SAIL,,,0.03494932303624132,0.03494932303624132,0.03494932303624132,0.0
Baseline,,5,2022-07-21,2022-07-20,2022-08-04,2022-08-03,TRAIN,10,20,0,0.0,STNG;TH;STKL;RGC;TRDA;ULH;VMD;IMMX;YMM;TMDX;SKYT;IDYA;GFF;MOD;KOD;ELA;VHI;PI;RYTM;HRB,STNG;TH;STKL;RGC;TRDA;ULH;VMD;IMMX;YMM;TMDX;SKYT;IDYA;GFF;MOD;KOD;ELA;VHI;PI;RYTM;HRB,,,0.06641965883808618,0.06641965883808618,0.06641965883808618,0.0
Baseline,,5,2022-08-04,2022-08-03,2022-08-18,2022-08-17,TRAIN,10,20,0,0.0,RYTM;SKYT;KRUS;TH;PI;PKOH;ULH;TRDA;MOD;HRB;IDYA;NSSC;LQDT;GNE;PLAB;VHI;HIMS;IMMX;STKL;STNG,RYTM;SKYT;KRUS;TH;PI;PKOH;ULH;TRDA;MOD;HRB;IDYA;NSSC;LQDT;GNE;PLAB;VHI;HIMS;IMMX;STKL;STNG,,,0.017016466103101886,0.017016466103101886,0.017016466103101886,0.0
Baseline,,5,2022-08-18,2022-08-17,2022-09-01,2022-08-31,TRAIN,10,20,0,0.0,RYTM;SKYT;KRUS;ENVX;PI;NUVL;TH;MOD;HIMS;FLNC;TRDA;PAYS;RXRX;SNDX;KOD;GLBE;ELF;IMNM;KYMR;STAA,RYTM;SKYT;KRUS;ENVX;PI;NUVL;TH;MOD;HIMS;FLNC;TRDA;PAYS;RXRX;SNDX;KOD;GLBE;ELF;IMNM;KYMR;STAA,,,-0.05202071911987062,-0.05202071911987062,-0.05202071911987062,0.0
Baseline,,5,2022-09-01,2022-08-31,2022-09-16,2022-09-15,TRAIN,10,20,0,0.0,RYTM;NUVL;KALV;GERN;TRDA;TH;PAYS;KYMR;FLNC;KRUS;TMDX;PI;PGEN;LEU;VRDN;TGTX;SKYT;SRPT;ENVX;RLMD,RYTM;NUVL;KALV;GERN;TRDA;TH;PAYS;KYMR;FLNC;KRUS;TMDX;PI;PGEN;LEU;VRDN;TGTX;SKYT;SRPT;ENVX;RLMD,,,0.014615092684286535,0.014615092684286535,0.014615092684286535,0.0
Baseline,,5,2022-09-16,2022-09-15,2022-09-30,2022-09-29,TRAIN,10,20,0,0.0,RYTM;IMRX;GERN;TH;FLNC;RLMD;ENVX;PGEN;IBRX;TMDX;VRDN;PI;PAYS;PLUG;GLBE;GENI;KYMR;RXRX;SRPT;IMNM,RYTM;IMRX;GERN;TH;FLNC;RLMD;ENVX;PGEN;IBRX;TMDX;VRDN;PI;PAYS;PLUG;GLBE;GENI;KYMR;RXRX;SRPT;IMNM,,,-0.17600392515317595,-0.17600392515317595,-0.17600392515317595,0.0
Baseline,,5,2022-09-30,2022-09-29,2022-10-14,2022-10-13,TRAIN,10,20,0,0.0,RYTM;IMRX;TH;RLMD;ENVX;VRDN;HLIT;HROW;PEN;VERA;TNK;SRPT;NSSC;PI;WEAV;RIOT;WFRD;PAYS;PAYO;ZETA,RYTM;IMRX;TH;RLMD;ENVX;VRDN;HLIT;HROW;PEN;VERA;TNK;SRPT;NSSC;PI;WEAV;RIOT;WFRD;PAYS;PAYO;ZETA,,,-0.0552674251084876,-0.0552674251084876,-0.0552674251084876,0.0
Baseline,,5,2022-10-14,2022-10-13,2022-10-28,2022-10-27,TRAIN,10,20,0,0.0,WFRD;PLMR;WEAV;HROW;TNK;RYTM;HLX;HLIT;GENI;PEN;MUR;LMB;IMRX;LPLA;LNG;PBF;VERX;STGW;ENVX;PACB,WFRD;PLMR;WEAV;HROW;TNK;RYTM;HLX;HLIT;GENI;PEN;MUR;LMB;IMRX;LPLA;LNG;PBF;VERX;STGW;ENVX;PACB,,,0.06206737797403039,0.06206737797403039,0.06206737797403039,0.0
Baseline,,5,2022-10-28,2022-10-27,2022-11-11,2022-11-10,TRAIN,10,20,0,0.0,TNGX;IMRX;WFRD;HROW;RYTM;TRDA;NTNX;GENI;LRMR;RBC;HLX;PCVX;VERX;URGN;IBKR;HLIT;UNM;LMB;TNK;SPNT,TNGX;IMRX;WFRD;HROW;RYTM;TRDA;NTNX;GENI;LRMR;RBC;HLX;PCVX;VERX;URGN;IBKR;HLIT;UNM;LMB;TNK;SPNT,,,-0.037815486727178126,-0.037815486727178126,-0.037815486727178126,0.0
Baseline,,5,2022-11-11,2022-11-10,2022-11-28,2022-11-25,TRAIN,10,20,0,0.0,WFRD;HLX;IDYA;RBC;MNPR;NUVL;OBT;PCVX;SANM;NTNX;RMBS;ELF;MUR;PBF;USLM;EME;RES;RNR;HFWA;MUX,WFRD;HLX;IDYA;RBC;MNPR;NUVL;OBT;PCVX;SANM;NTNX;RMBS;ELF;MUR;PBF;USLM;EME;RES;RNR;HFWA;MUX,,,-0.010739474495058904,-0.010739474495058904,-0.010739474495058904,0.0
Baseline,,5,2022-11-28,2022-11-25,2022-12-12,2022-12-09,TRAIN,10,20,0,0.0,FDMT;IDYA;NUVL;MUX;RBC;IBEX;TNGX;ELF;WFRD;RMBS;GLSI;PACB;NTNX;IAG;OBT;FBNC;RNR;LOPE;RYAM;SPNT,FDMT;IDYA;NUVL;MUX;RBC;IBEX;TNGX;ELF;WFRD;RMBS;GLSI;PACB;NTNX;IAG;OBT;FBNC;RNR;LOPE;RYAM;SPNT,,,-0.022469610907370506,-0.022469610907370506,-0.022469610907370506,0.0
Baseline,,5,2022-12-12,2022-12-09,2022-12-27,2022-12-23,TRAIN,10,20,0,0.0,MSC;FDMT;TNGX;ROIV;SMMT;FG;IBEX;RMBS;SLVM;RYAM;POWL;PLSE;USLM;IAG;KNSA;NUVL;HNRG;NWFL;ELF;IAUX,MSC;FDMT;TNGX;ROIV;SMMT;FG;IBEX;RMBS;SLVM;RYAM;POWL;PLSE;USLM;IAG;KNSA;NUVL;HNRG;NWFL;ELF;IAUX,,,0.007434187389093172,0.007434187389093172,0.007434187389093172,0.0
Baseline,,5,2022-12-27,2022-12-23,2023-01-11,2023-01-10,TRAIN,10,20,0,0.0,VKTX;IAG;TNGX;FDMT;RYAM;ROIV;HNRG;HLX;MSC;FG;MUX;RIG;IAUX;WFRD;SMMT;POWL;MTRX;REPX;MNKD;PCVX,VKTX;IAG;TNGX;FDMT;RYAM;ROIV;HNRG;HLX;MSC;FG;MUX;RIG;IAUX;WFRD;SMMT;POWL;MTRX;REPX;MNKD;PCVX,,,0.05696589560350277,0.05696589560350277,0.05696589560350277,0.0
Baseline,,5,2023-01-11,2023-01-10,2023-01-26,2023-01-25,HOLDOUT,10,20,0,0.0,MSC;VKTX;SMMT;IAG;FDMT;ROIV;NUTX;MTRX;MUX;TGTX;FG;POWL;PBYI;RIG;HLX;VRDN;PBI;TNGX;MOD;PCVX,MSC;VKTX;SMMT;IAG;FDMT;ROIV;NUTX;MTRX;MUX;TGTX;FG;POWL;PBYI;RIG;HLX;VRDN;PBI;TNGX;MOD;PCVX,,,-0.019759144661767265,-0.019759144661767265,-0.019759144661767265,0.0
Baseline,,5,2023-01-26,2023-01-25,2023-02-09,2023-02-08,HOLDOUT,10,20,0,0.0,MSC;PRAX;FDMT;RIGL;TGTX;SMMT;FG;IMMX;IAG;POET;VRDN;PPTA;PBYI;GLSI;VKTX;MUX;MTRX;RIG;KALV;ROIV,MSC;PRAX;FDMT;RIGL;TGTX;SMMT;FG;IMMX;IAG;POET;VRDN;PPTA;PBYI;GLSI;VKTX;MUX;MTRX;RIG;KALV;ROIV,,,-0.010349780744071526,-0.010349780744071526,-0.010349780744071526,0.0
Baseline,,5,2023-02-09,2023-02-08,2023-02-24,2023-02-23,HOLDOUT,10,20,0,0.0,IMMX;MSC;TGTX;FDMT;LRMR;PRCH;FG;GLSI;RIGL;VKTX;LTH;LAB;STTK;MLTX;SLNO;VRDN;RIG;MTRX;POWL;MGNI,IMMX;MSC;TGTX;FDMT;LRMR;PRCH;FG;GLSI;RIGL;VKTX;LTH;LAB;STTK;MLTX;SLNO;VRDN;RIG;MTRX;POWL;MGNI,,,-0.07526422324440857,-0.07526422324440857,-0.07526422324440857,0.0
Baseline,,5,2023-02-24,2023-02-23,2023-03-10,2023-03-09,HOLDOUT,10,20,0,0.0,MSC;VKTX;PHVS;STTK;MLTX;SOUN;FG;LRMR;OCUL;TGTX;PRCH;RIGL;MTW;SKYH;RPD;EOSE;HIMS;ROIV;HRTG;PRAX,MSC;VKTX;PHVS;STTK;MLTX;SOUN;FG;LRMR;OCUL;TGTX;PRCH;RIGL;MTW;SKYH;RPD;EOSE;HIMS;ROIV;HRTG;PRAX,,,-0.10877211616032259,-0.10877211616032259,-0.10877211616032259,0.0
Baseline,,5,2023-03-10,2023-03-09,2023-03-24,2023-03-23,HOLDOUT,10,20,0,0.0,VKTX;SKYH;MLTX;HRTG;MTW;RBBN;TGTX;SLNO;LRMR;RIG;PHVS;OCUL;RIGL;SRZN;MSC;RDW;SPOT;UVE;LPTH;IMMX,VKTX;SKYH;MLTX;HRTG;MTW;RBBN;TGTX;SLNO;LRMR;RIG;PHVS;OCUL;RIGL;SRZN;MSC;RDW;SPOT;UVE;LPTH;IMMX,,,-0.11835713527595548,-0.11835713527595548,-0.11835713527595548,0.0
Baseline,,5,2023-03-24,2023-03-23,2023-04-10,2023-04-06,HOLDOUT,10,20,0,0.0,SKYH;IMRX;RIOT;MLTX;EOSE;HUT;NVTS;MTW;RELY;SPOT;OCUL;HY;UVE;HIVE;LAB;TGTX;PERI;LNTH;IDCC;NSIT,SKYH;IMRX;RIOT;MLTX;EOSE;HUT;NVTS;MTW;RELY;SPOT;OCUL;HY;UVE;HIVE;LAB;TGTX;PERI;LNTH;IDCC;NSIT,,,-0.033552435488369683,-0.033552435488369683,-0.033552435488369683,0.0
Baseline,,5,2023-04-10,2023-04-06,2023-04-24,2023-04-21,HOLDOUT,10,20,0,0.0,IMRX;SOPH;SOUN;RIOT;VERX;LNTH;VKTX;NVTS;PPTA;MSTR;LFST;UVE;SPOT;MLTX;SKYH;HUT;HIMS;HIVE;HROW;HY,IMRX;SOPH;SOUN;RIOT;VERX;LNTH;VKTX;NVTS;PPTA;MSTR;LFST;UVE;SPOT;MLTX;SKYH;HUT;HIMS;HIVE;HROW;HY,,,0.04593306982880727,0.04593306982880727,0.04593306982880727,0.0
Baseline,,5,2023-04-24,2023-04-21,2023-05-08,2023-05-05,HOLDOUT,10,20,0,0.0,IMRX;VKTX;ELF;MLTX;PLSE;VERX;HROW;LNTH;HY;TGTX;UVE;MG;OCUL;SLNO;LFST;HIMS;SPNT;NAMS;GNE;VMD,IMRX;VKTX;ELF;MLTX;PLSE;VERX;HROW;LNTH;HY;TGTX;UVE;MG;OCUL;SLNO;LFST;HIMS;SPNT;NAMS;GNE;VMD,,,0.0014539194473244788,0.0014539194473244788,0.0014539194473244788,0.0
Baseline,,5,2023-05-08,2023-05-05,2023-05-22,2023-05-19,HOLDOUT,10,20,0,0.0,VKTX;MLTX;PLSE;IMRX;TGTX;PLPC;HY;LFST;LNTH;SLNO;SKYW;PPTA;RIOT;HIMS;HRTG;SOPH;RELY;LMAT;RDNT;MLP,VKTX;MLTX;PLSE;IMRX;TGTX;PLPC;HY;LFST;LNTH;SLNO;SKYW;PPTA;RIOT;HIMS;HRTG;SOPH;RELY;LMAT;RDNT;MLP,,,0.0032693675525483578,0.0032693675525483578,0.0032693675525483578,0.0
Baseline,,5,2023-05-22,2023-05-19,2023-06-06,2023-06-05,HOLDOUT,10,20,0,0.0,SLNO;PLSE;HRTG;IMRX;VKTX;TGTX;HY;LMB;LNTH;SANA;RELY;PLPC;LFST;FCNCA;NVTS;RIOT;NABL;PPTA;FOR;ECX,SLNO;PLSE;HRTG;IMRX;VKTX;TGTX;HY;LMB;LNTH;SANA;RELY;PLPC;LFST;FCNCA;NVTS;RIOT;NABL;PPTA;FOR;ECX,,,-0.014895082090917989,-0.014895082090917989,-0.014895082090917989,0.0
Baseline,,5,2023-06-06,2023-06-05,2023-06-21,2023-06-20,HOLDOUT,10,20,0,0.0,SLNO;LFST;PLSE;VKTX;VSTM;FCNCA;KOPN;SKYW;LMB;KRYS;SANA;FOR;RIOT;PACB;WEAV;ECX;RMBS;SOPH;NU;NUVL,SLNO;LFST;PLSE;VKTX;VSTM;FCNCA;KOPN;SKYW;LMB;KRYS;SANA;FOR;RIOT;PACB;WEAV;ECX;RMBS;SOPH;NU;NUVL,,,0.0024481258350046208,0.0024481258350046208,0.0024481258350046208,0.0
Baseline,,5,2023-06-21,2023-06-20,2023-07-06,2023-07-05,HOLDOUT,10,20,0,0.0,SKYW;SLNO;VKTX;FCNCA;KOPN;GHRS;UPST;SLDB;VERA;NCMI;PHAT;JOBY;NU;TMC;SOUN;WEAV;VRT;KRNT;PLSE;NAUT,SKYW;SLNO;VKTX;FCNCA;KOPN;GHRS;UPST;SLDB;VERA;NCMI;PHAT;JOBY;NU;TMC;SOUN;WEAV;VRT;KRNT;PLSE;NAUT,,,0.029907486791631088,0.029907486791631088,0.029907486791631088,0.0
Baseline,,5,2023-07-06,2023-07-05,2023-07-20,2023-07-19,HOLDOUT,10,20,0,0.0,TMC;MLTX;JOBY;WEAV;UPST;VERA;HUT;RGTI;VRT;SKYW;KOPN;ROOT;NU;REAL;W;SANA;STRL;PHVS;NUVL;PLAB,TMC;MLTX;JOBY;WEAV;UPST;VERA;HUT;RGTI;VRT;SKYW;KOPN;ROOT;NU;REAL;W;SANA;STRL;PHVS;NUVL;PLAB,,,0.058168463670394764,0.058168463670394764,0.058168463670394764,0.0
Baseline,,5,2023-07-20,2023-07-19,2023-08-03,2023-08-02,HOLDOUT,10,20,0,0.0,UPST;RGTI;ROOT;VERA;WEAV;MLTX;PGY;VRT;RXRX;HLLY;KOPN;REAL;RKLB;HUT;PCT;RIVN;ILPT;W;MVST;JOBY,UPST;RGTI;ROOT;VERA;WEAV;MLTX;PGY;VRT;RXRX;HLLY;KOPN;REAL;RKLB;HUT;PCT;RIVN;ILPT;W;MVST;JOBY,,,0.012522504228037324,0.012522504228037324,0.012522504228037324,0.0
Baseline,,5,2023-08-03,2023-08-02,2023-08-17,2023-08-16,HOLDOUT,10,20,0,0.0,SN;RGTI;UPST;PGY;HLLY;WEAV;VERA;VRT;W;MLTX;REAL;RXRX;MVST;ROOT;SOFI;RIVN;GENI;LMND;PLAB;JOBY,SN;RGTI;UPST;PGY;HLLY;WEAV;VERA;VRT;W;MLTX;REAL;RXRX;MVST;ROOT;SOFI;RIVN;GENI;LMND;PLAB;JOBY,,,-0.19038043633707857,-0.19038043633707857,-0.19038043633707857,0.0
Baseline,,5,2023-08-17,2023-08-16,2023-08-31,2023-08-30,HOLDOUT,10,20,0,0.0,SN;HHH;RGTI;PGY;PHVS;VRT;VERA;ILPT;GCT;MOD;W;STRL;MLTX;SSII;ODC;SPHR;VNO;PARR;HLLY;KRT,SN;HHH;RGTI;PGY;PHVS;VRT;VERA;ILPT;GCT;MOD;W;STRL;MLTX;SSII;ODC;SPHR;VNO;PARR;HLLY;KRT,,,0.016222948214041626,0.016222948214041626,0.016222948214041626,0.0
Baseline,,5,2023-08-31,2023-08-30,2023-09-15,2023-09-14,HOLDOUT,10,20,0,0.0,SN;HHH;ILPT;TOI;PHVS;VRT;VERA;ROOT;TNGX;PGY;GCT;ODC;VNO;REAL;HLLY;MOD;STRL;PARR;MLTX;LMB,SN;HHH;ILPT;TOI;PHVS;VRT;VERA;ROOT;TNGX;PGY;GCT;ODC;VNO;REAL;HLLY;MOD;STRL;PARR;MLTX;LMB,,,-0.006310391747246086,-0.006310391747246086,-0.006310391747246086,0.0
Baseline,,5,2023-09-15,2023-09-14,2023-09-29,2023-09-28,HOLDOUT,10,20,0,0.0,SN;HHH;TOI;MLTX;TNGX;HLX;PHVS;VRT;WFRD;VNO;TLRY;RSI;PDS;TIGR;URG;PARR;RIVN;PAY;MMYT;MTRX,SN;HHH;TOI;MLTX;TNGX;HLX;PHVS;VRT;WFRD;VNO;TLRY;RSI;PDS;TIGR;URG;PARR;RIVN;PAY;MMYT;MTRX,,,0.002058000979129314,0.002058000979129314,0.002058000979129314,0.0
Baseline,,5,2023-09-29,2023-09-28,2023-10-13,2023-10-12,HOLDOUT,10,20,0,0.0,SN;SLNO;TNGX;HHH;TOI;MTRX;LEU;HNRG;HLX;IVVD;TIGR;URG;MMYT;HRTG;HPP;MLKN;UROY;WFRD;HPK;LBRT,SN;SLNO;TNGX;HHH;TOI;MTRX;LEU;HNRG;HLX;IVVD;TIGR;URG;MMYT;HRTG;HPP;MLKN;UROY;WFRD;HPK;LBRT,,,-0.06674737938620816,-0.06674737938620816,-0.06674737938620816,0.0
Baseline,,5,2023-10-13,2023-10-12,2023-10-27,2023-10-26,HOLDOUT,10,20,0,0.0,SN;HHH;HNRG;SLNO;MTRX;TOI;VRT;TNGX;URG;MMYT;TIGR;PRDO;GNE;MLKN;HRB;LEU;PR;HNI;RYTM;NTNX,SN;HHH;HNRG;SLNO;MTRX;TOI;VRT;TNGX;URG;MMYT;TIGR;PRDO;GNE;MLKN;HRB;LEU;PR;HNI;RYTM;NTNX,,,-0.021494093069455933,-0.021494093069455933,-0.021494093069455933,0.0
Baseline,,5,2023-10-27,2023-10-26,2023-11-10,2023-11-09,HOLDOUT,10,20,0,0.0,HHH;MTRX;SLNO;TNGX;HNRG;GNE;TOI;URG;IMMX;LRN;SKYH;PRDO;HRB;MMYT;ROAD;PR;LEU;RELY;SRRK;USAC,HHH;MTRX;SLNO;TNGX;HNRG;GNE;TOI;URG;IMMX;LRN;SKYH;PRDO;HRB;MMYT;ROAD;PR;LEU;RELY;SRRK;USAC,,,0.01472789731270344,0.01472789731270344,0.01472789731270344,0.0
Baseline,,5,2023-11-10,2023-11-09,2023-11-27,2023-11-24,HOLDOUT,10,20,0,0.0,TOI;SLNO;MTRX;IMMX;GNE;SKYH;LRN;LPG;SN;VERX;USAC;FN;LOPE;HRB;URG;GEO;TLS;SRRK;NTNX;PKOH,TOI;SLNO;MTRX;IMMX;GNE;SKYH;LRN;LPG;SN;VERX;USAC;FN;LOPE;HRB;URG;GEO;TLS;SRRK;NTNX;PKOH,,,0.06887037870223754,0.06887037870223754,0.06887037870223754,0.0
Baseline,,5,2023-11-27,2023-11-24,2023-12-11,2023-12-08,HOLDOUT,10,20,0,0.0,SLNO;IBRX;IMMX;TOI;TLS;SKYH;PRCH;SRRK;LPG;HRTG;GNE;FG;MSTR;GIII;SOPH;LRN;UTI;GEO;FEIM;UP,SLNO;IBRX;IMMX;TOI;TLS;SKYH;PRCH;SRRK;LPG;HRTG;GNE;FG;MSTR;GIII;SOPH;LRN;UTI;GEO;FEIM;UP,,,0.04487882983209922,0.04487882983209922,0.04487882983209922,0.0
Baseline,,5,2023-12-11,2023-12-08,2023-12-26,2023-12-22,HOLDOUT,10,20,0,0.0,SLNO;SRRK;SKYH;TLS;PRCH;PLSE;GNE;IBRX;MSTR;FEIM;HNST;HRTG;SNAP;MLKN;FG;SOPH;RCKT;VSCO;IMMX;GEO,SLNO;SRRK;SKYH;TLS;PRCH;PLSE;GNE;IBRX;MSTR;FEIM;HNST;HRTG;SNAP;MLKN;FG;SOPH;RCKT;VSCO;IMMX;GEO,,,0.09653968273311306,0.09653968273311306,0.09653968273311306,0.0
Baseline,,5,2023-12-26,2023-12-22,2024-01-10,2024-01-09,HOLDOUT,10,20,0,0.0,PRCH;STTK;PLSE;IBRX;SRRK;SKYH;HNST;SNAP;MSTR;GNE;IVVD;RYTM;IMMX;RIOT;TLS;LDI;TGTX;LQDA;RKT;SOPH,PRCH;STTK;PLSE;IBRX;SRRK;SKYH;HNST;SNAP;MSTR;GNE;IVVD;RYTM;IMMX;RIOT;TLS;LDI;TGTX;LQDA;RKT;SOPH,,,-0.010874773786121648,-0.010874773786121648,-0.010874773786121648,0.0
Baseline,,5,2024-01-10,2024-01-09,2024-01-25,2024-01-24,HOLDOUT,10,20,0,0.0,STTK;PRCH;SLDB;TGTX;IBRX;GCT;SKYH;HNST;IVVD;SRRK;SOPH;LDI;SNAP;UP;LQDA;KOPN;KYMR;PBYI;VKTX;ZYME,STTK;PRCH;SLDB;TGTX;IBRX;GCT;SKYH;HNST;IVVD;SRRK;SOPH;LDI;SNAP;UP;LQDA;KOPN;KYMR;PBYI;VKTX;ZYME,,,-0.09419503204483479,-0.09419503204483479,-0.09419503204483479,0.0
Baseline,,5,2024-01-25,2024-01-24,2024-02-08,2024-02-07,HOLDOUT,10,20,0,0.0,STTK;PRCH;NAMS;SLDB;GCT;KURA;IVVD;KOD;KYMR;SMMT;LDI;PBYI;HOV;HNST;RYTM;SKYH;TGTX;PRAX;PLSE;VKTX,STTK;PRCH;NAMS;SLDB;GCT;KURA;IVVD;KOD;KYMR;SMMT;LDI;PBYI;HOV;HNST;RYTM;SKYH;TGTX;PRAX;PLSE;VKTX,,,0.032873684765654256,0.032873684765654256,0.032873684765654256,0.0
Baseline,,5,2024-02-08,2024-02-07,2024-02-23,2024-02-22,HOLDOUT,10,20,0,0.0,STTK;VERA;PRCH;IMNM;GCT;HNST;IVVD;PRAX;VKTX;KOD;SMMT;LQDA;KURA;SLDB;REAX;SLNO;FDMT;KYMR;WGS;NAMS,STTK;VERA;PRCH;IMNM;GCT;HNST;IVVD;PRAX;VKTX;KOD;SMMT;LQDA;KURA;SLDB;REAX;SLNO;FDMT;KYMR;WGS;NAMS,,,0.0950345414655813,0.0950345414655813,0.0950345414655813,0.0
Baseline,,5,2024-02-23,2024-02-22,2024-03-08,2024-03-07,HOLDOUT,10,20,0,0.0,WGS;OCUL;LRMR;VERA;SLDB;GCT;VKTX;STTK;MNPR;IMNM;MLYS;OCGN;LUNR;PRAX;SPIR;IVVD;JAN;RXRX;KYMR;KOD,WGS;OCUL;LRMR;VERA;SLDB;GCT;VKTX;STTK;MNPR;IMNM;MLYS;OCGN;LUNR;PRAX;SPIR;IVVD;JAN;RXRX;KYMR;KOD,,,0.07693506371054401,0.07693506371054401,0.07693506371054401,0.0
Baseline,,5,2024-03-08,2024-03-07,2024-03-22,2024-03-21,HOLDOUT,10,20,0,0.0,JAN;WGS;VKTX;ROOT;IMNM;STTK;PRAX;JANX;VERA;HYLN;LRMR;OCUL;REAX;SLDB;OCGN;SPIR;RLMD;SANA;GCT;SOUN,JAN;WGS;VKTX;ROOT;IMNM;STTK;PRAX;JANX;VERA;HYLN;LRMR;OCUL;REAX;SLDB;OCGN;SPIR;RLMD;SANA;GCT;SOUN,,,-0.022618066235123968,-0.022618066235123968,-0.022618066235123968,0.0
Baseline,,5,2024-03-22,2024-03-21,2024-04-08,2024-04-05,HOLDOUT,10,20,0,0.0,ROOT;JAN;OCGN;VKTX;WGS;IMNM;JANX;PRAX;VERA;OCUL;SOUN;MSTR;SNDA;SLDB;RZLT;LRMR;NAMS;GHRS;SANA;HIMS,ROOT;JAN;OCGN;VKTX;WGS;IMNM;JANX;PRAX;VERA;OCUL;SOUN;MSTR;SNDA;SLDB;RZLT;LRMR;NAMS;GHRS;SANA;HIMS,,,-0.011578521885255617,-0.011578521885255617,-0.011578521885255617,0.0
