sample_group,signal,lookback_L,n,in_top_n_next_rate,became_instavel_1_rate,log_ret_1_mean,log_ret_1_std,became_instavel_3_rate,log_ret_3_mean,log_ret_3_std,became_instavel_5_rate,log_ret_5_mean,log_ret_5_std
TOPN_ALL,SUBINDO,2,10419,0.4998560322487763,0.10548037239658317,-0.0008345964638764616,0.055715479245611606,0.1635473653901526,-0.003042180925663713,0.09334163814227986,0.21124868029561378,-0.004362542518191354,0.11873789271874902
TOPN_ALL,CAINDO,3,5829,0.478641276376737,0.06364728083719334,-0.0007022800545061873,0.04922057826085876,0.11768742494424429,-0.0037640053731138956,0.09588006476312243,0.16486532852976496,-0.005054979719565646,0.11673156498029218
TOPN_ALL,ESTAVEL,3,4026,0.678340784898162,0.04793840039741679,-0.0002735711833419275,0.05402000050100809,0.09960258320914059,0.00012288597543558936,0.09336203396801503,0.14282165921510184,-0.00046398007834530584,0.12077251043874655
TOPN_ALL,SUBINDO,3,11281,0.5092633631770234,0.10628490382058328,-0.001049774358547541,0.0559182328986393,0.1633720414856839,-0.0024013943885584283,0.09406979366633897,0.21044233667228082,-0.003531149903734005,0.12188905168288093
TOPN_ALL,CAINDO,5,5572,0.47505384063173006,0.06407035175879397,-0.0008835555317154632,0.04961528528971972,0.12150035893754486,-0.004072355395072184,0.09490347429249052,0.16816223977027997,-0.0062247640798518125,0.12351700806632503
TOPN_ALL,ESTAVEL,5,3151,0.6807362741986671,0.043795620437956206,-0.0002798685508326716,0.051363221166228754,0.0904474769914313,-0.0009073098079017463,0.08837200630538868,0.1317042208822596,0.0015133372637089262,0.11526779614548006
TOPN_ALL,SUBINDO,5,12376,0.5216548157724629,0.1019715578539108,-0.0008198427391205139,0.05585655293607015,0.15812863606981253,-0.001717206621809493,0.09552540361156192,0.20580155138978667,-0.003181455535654563,0.11992626565017662
TOPN_ALL,CAINDO,10,4733,0.4534122121276146,0.055989858440735264,-0.000900213013912892,0.04783457536643283,0.10986689203465033,-0.0035233846314471884,0.09597335435707681,0.1531798013944644,-0.004354100994540672,0.12242264146324205
TOPN_ALL,ESTAVEL,10,2043,0.6759667156142927,0.0465002447381302,-0.0004629229489288635,0.05431761000059895,0.09544787077826726,-0.0014460627226865858,0.09290317334905719,0.13754282917278512,-0.001945323552756215,0.12472443185165803
TOPN_ALL,SUBINDO,10,14258,0.5386449712442137,0.09769953710197783,-0.000717052381105025,0.05523685759930559,0.15429934072099874,-0.0018873858662878887,0.09401354632485802,0.202623088792257,-0.003157458210675325,0.11888864351761493
