arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,is_holdout,holding_days,top_n,n_veto,veto_rate,n_bandexp_blocked_pool,tickers_baseline,tickers_arm,tickers_vetados,tickers_substitutos,m3_rank_substitutos,m3_rank_max_substituto,vetados_com_r001_ativo,vetados_com_ret62_puro,overlap_com_par_tier,n_overlap_com_par_tier,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm
Arm_Ret62_Isolado,8,2021-11-29,2021-11-26,2021-12-13,2021-12-10,TRAIN,0,10,20,0,0.0,65,ENVX;LCID;REAX;LEU;PBT;WFRD;LAC;LOB;FLNG;WD;VG;ENTA;UUUU;RCUS;KFRC;SAIA;PLUG;HRI;GEL;FIX,ENVX;LCID;REAX;LEU;PBT;WFRD;LAC;LOB;FLNG;WD;VG;ENTA;UUUU;RCUS;KFRC;SAIA;PLUG;HRI;GEL;FIX,,,,,,,,0,-0.08388390362614226,-0.08388390362614226,-0.08388390362614226,0.0
Arm_Ret62_Isolado,8,2021-12-13,2021-12-10,2021-12-28,2021-12-27,TRAIN,0,10,20,0,0.0,91,PBT;REAX;LOB;ENVX;VRDN;FIX;WFRD;LEGH;FMAO;FLR;LCID;WD;LQDA;VET;ICL;MLI;SM;HRI;RUSHA;LAND,PBT;REAX;LOB;ENVX;VRDN;FIX;WFRD;LEGH;FMAO;FLR;LCID;WD;LQDA;VET;ICL;MLI;SM;HRI;RUSHA;LAND,,,,,,,,0,0.017408327266302405,0.017408327266302405,0.017408327266302405,0.0
Arm_Ret62_Isolado,8,2021-12-28,2021-12-27,2022-01-11,2022-01-10,TRAIN,0,10,20,0,0.0,89,REAX;PBT;HPK;REXR;FMAO;RDVT;MLI;LAND;FIX;SLAB;EGP;MXL;MRVL;JXN;WD;MGTX;KNSL;LEGH;FLR;KRUS,REAX;PBT;HPK;REXR;FMAO;RDVT;MLI;LAND;FIX;SLAB;EGP;MXL;MRVL;JXN;WD;MGTX;KNSL;LEGH;FLR;KRUS,,,,,,,,0,-0.06240054647410317,-0.06240054647410317,-0.06240054647410317,0.0
Arm_Ret62_Isolado,8,2022-01-11,2022-01-10,2022-01-26,2022-01-25,TRAIN,0,10,20,0,0.0,93,LQDA;PBT;JXN;UVE;REAX;VALU;FMAO;MLI;ROG;NUS;LEGH;EPC;REXR;KN;LAND;HPK;FLR;RGC;LCID;MKC.V,LQDA;PBT;JXN;UVE;REAX;VALU;FMAO;MLI;ROG;NUS;LEGH;EPC;REXR;KN;LAND;HPK;FLR;RGC;LCID;MKC.V,,,,,,,,0,-0.0729045588404055,-0.0729045588404055,-0.0729045588404055,0.0
Arm_Ret62_Isolado,8,2022-01-26,2022-01-25,2022-02-09,2022-02-08,TRAIN,0,10,20,0,0.0,99,VALU;PBT;EPC;UVE;LAND;ROG;FMAO;ECPG;LEGH;MKC.V;NUS;HPK;NWPX;LQDA;IBCP;REYN;UVV;LITE;FLO;STRT,VALU;PBT;EPC;UVE;LAND;ROG;FMAO;ECPG;LEGH;MKC.V;NUS;HPK;NWPX;LQDA;IBCP;REYN;UVV;LITE;FLO;STRT,,,,,,,,0,0.0013569417784837418,0.0013569417784837418,0.0013569417784837418,0.0
Arm_Ret62_Isolado,8,2022-02-09,2022-02-08,2022-02-24,2022-02-23,TRAIN,0,10,20,0,0.0,94,KEN;JXN;PBT;MKC.V;LQDA;ZIM;VIRT;VALU;FMAO;IMO;MSBI;GLP;MIRM;UTL;ECPG;THG;FLO;PFBC;LAND;WES,KEN;JXN;PBT;MKC.V;LQDA;ZIM;VIRT;VALU;FMAO;IMO;MSBI;GLP;MIRM;UTL;ECPG;THG;FLO;PFBC;LAND;WES,,,,,,,,0,-0.03303401849551424,-0.03303401849551424,-0.03303401849551424,0.0
Arm_Ret62_Isolado,8,2022-02-24,2022-02-23,2022-03-10,2022-03-09,TRAIN,0,10,20,0,0.0,71,RES;VET;MIRM;SBLK;HPK;FMAO;EGY;PDS;REPX;GNK;IMO;VALU;ECPG;HESM;VIRT;HUN;UTL;HP;PLBC;PANL,RES;VET;MIRM;SBLK;HPK;FMAO;EGY;PDS;REPX;GNK;IMO;VALU;ECPG;HESM;VIRT;HUN;UTL;HP;PLBC;PANL,,,,,,,,0,0.0631883586355059,0.0631883586355059,0.0631883586355059,0.0
Arm_Ret62_Isolado,8,2022-03-10,2022-03-09,2022-03-24,2022-03-23,TRAIN,0,10,20,0,0.0,47,RES;EGY;VET;PDS;HP;LNTH;PBF;GLNG;HPK;MIRM;HNRG;HLX;NBR;LQDA;VAL;IFS;USAS;KOS;NTR;MRCY,RES;EGY;VET;PDS;HP;LNTH;PBF;GLNG;HPK;MIRM;HNRG;HLX;NBR;LQDA;VAL;IFS;USAS;KOS;NTR;MRCY,,,,,,,,0,0.014730257809469682,0.014730257809469682,0.014730257809469682,0.0
Arm_Ret62_Isolado,8,2022-03-24,2022-03-23,2022-04-07,2022-04-06,TRAIN,0,10,20,0,0.0,72,RES;PDS;EGY;GLNG;HP;KOS;VET;LNTH;MUR;KEN;NBR;PBF;PANL;HNRG;GNK;TH;STNG;VNOM;NTR;RGLD,RES;PDS;EGY;GLNG;HP;KOS;VET;LNTH;MUR;KEN;NBR;PBF;PANL;HNRG;GNK;TH;STNG;VNOM;NTR;RGLD,,,,,,,,0,0.007580066137563295,0.007580066137563295,0.007580066137563295,0.0
Arm_Ret62_Isolado,8,2022-04-07,2022-04-06,2022-04-22,2022-04-21,TRAIN,0,10,20,0,0.0,85,LNTH;PDS;RES;GLNG;EGY;STNG;KOS;HP;MIRM;RRC;RGLD;GOGO;HQY;PBF;NTR;NBR;GOLD;PCRX;IMO;VET,LNTH;PDS;RES;GLNG;EGY;STNG;KOS;HP;MIRM;RRC;RGLD;GOGO;HQY;PBF;NTR;NBR;GOLD;PCRX;IMO;VET,,,,,,,,0,0.00988136164780699,0.00988136164780699,0.00988136164780699,0.0
Arm_Ret62_Isolado,8,2022-04-22,2022-04-21,2022-05-06,2022-05-05,TRAIN,0,10,20,0,0.0,68,LNTH;PRCT;RES;STNG;GLNG;HP;TH;RRC;PDS;GOGO;HPK;NBR;NAT;REI;GNK;EGY;TNK;NTR;PBF;HRMY,LNTH;PRCT;RES;STNG;GLNG;HP;TH;RRC;PDS;GOGO;HPK;NBR;NAT;REI;GNK;EGY;TNK;NTR;PBF;HRMY,,,,,,,,0,-0.03535276824149914,-0.03535276824149914,-0.03535276824149914,0.0
Arm_Ret62_Isolado,8,2022-05-06,2022-05-05,2022-05-20,2022-05-19,TRAIN,0,10,20,0,0.0,40,LNTH;TH;STNG;GLNG;PRCT;REI;NAT;SAIL;PBF;TNK;HNRG;TMDX;HP;RRC;NVGS;NTR;HPK;LPG;NC;KOS,LNTH;TH;STNG;GLNG;PRCT;REI;NAT;SAIL;PBF;TNK;HNRG;TMDX;HP;RRC;NVGS;NTR;HPK;LPG;NC;KOS,,,,,,,,0,-0.028337099392923178,-0.028337099392923178,-0.028337099392923178,0.0
Arm_Ret62_Isolado,8,2022-05-20,2022-05-19,2022-06-06,2022-06-03,TRAIN,0,10,20,1,0.05,77,LNTH;STNG;TH;TNK;NC;GLNG;VHI;SAIL;TMDX;PBF;NAT;HYMC;PRCT;KOS;ULH;VAL;REI;MYE;HP;GOGO,LNTH;STNG;TH;TNK;NC;GLNG;VHI;SAIL;TMDX;PBF;NAT;PRCT;KOS;ULH;VAL;REI;MYE;HP;GOGO;NVGS,HYMC,NVGS,40,40.0,,HYMC,,0,0.09619439841836822,0.1002585423793736,0.1002335423793736,2.5e-05
Arm_Ret62_Isolado,8,2022-06-06,2022-06-03,2022-06-21,2022-06-17,TRAIN,0,10,20,1,0.05,106,VHI;STNG;PBF;NC;GDYN;PPC;SLVM;PRCT;HYMC;MYE;ULH;VMD;MUSA;TH;HRB;PJT;KRO;STKL;OEC;UNM,VHI;STNG;PBF;NC;GDYN;PPC;SLVM;PRCT;MYE;ULH;VMD;MUSA;TH;HRB;PJT;KRO;STKL;OEC;UNM;GNE,HYMC,GNE,35,35.0,,HYMC,,0,-0.12361919846842465,-0.13053315092106915,-0.13055815092106915,2.5e-05
Arm_Ret62_Isolado,8,2022-06-21,2022-06-17,2022-07-06,2022-07-05,TRAIN,0,10,20,0,0.0,77,STNG;PHVS;HNRG;PBF;ELA;VHI;WEYS;PBT;PPC;HURN;GO;TNK;SAIL;KRT;HRB;GDYN;PARR;UTHR;RGC;STKL,STNG;PHVS;HNRG;PBF;ELA;VHI;WEYS;PBT;PPC;HURN;GO;TNK;SAIL;KRT;HRB;GDYN;PARR;UTHR;RGC;STKL,,,,,,,,0,-0.016897694611955748,-0.016897694611955748,-0.016897694611955748,0.0
Arm_Ret62_Isolado,8,2022-07-06,2022-07-05,2022-07-20,2022-07-19,TRAIN,0,10,20,0,0.0,66,HURN;ELA;STNG;STKL;RGC;HRB;ULH;GFF;UTHR;VHI;GO;GNE;PPC;FCN;PHVS;HNRG;MUSA;IBEX;ELF;POST,HURN;ELA;STNG;STKL;RGC;HRB;ULH;GFF;UTHR;VHI;GO;GNE;PPC;FCN;PHVS;HNRG;MUSA;IBEX;ELF;POST,,,,,,,,0,0.04945986982421223,0.04945986982421223,0.04945986982421223,0.0
Arm_Ret62_Isolado,8,2022-07-20,2022-07-19,2022-08-03,2022-08-02,TRAIN,0,10,20,0,0.0,71,TH;STNG;RGC;ELA;ULH;STKL;GNE;HRB;VMD;MOD;IDYA;VHI;GFF;NSSC;UTHR;GO;FOLD;TMDX;ODC;HURN,TH;STNG;RGC;ELA;ULH;STKL;GNE;HRB;VMD;MOD;IDYA;VHI;GFF;NSSC;UTHR;GO;FOLD;TMDX;ODC;HURN,,,,,,,,0,0.023551076492846608,0.023551076492846608,0.023551076492846608,0.0
Arm_Ret62_Isolado,8,2022-08-03,2022-08-02,2022-08-17,2022-08-16,TRAIN,0,10,20,0,0.0,74,SKYT;PKOH;KRUS;TH;RYTM;GNE;ULH;MOD;VMD;PI;TRDA;HRB;NSSC;TMDX;HRMY;VHI;PLAB;IDYA;STKL;SPXC,SKYT;PKOH;KRUS;TH;RYTM;GNE;ULH;MOD;VMD;PI;TRDA;HRB;NSSC;TMDX;HRMY;VHI;PLAB;IDYA;STKL;SPXC,,,,,,,,0,0.05622170436911097,0.05622170436911097,0.05622170436911097,0.0
Arm_Ret62_Isolado,8,2022-08-17,2022-08-16,2022-08-31,2022-08-30,TRAIN,0,10,20,3,0.15,41,RYTM;SKYT;ENVX;KRUS;PI;MOD;PAYS;HIMS;TH;RXRX;SNDX;TRDA;NUVL;FLNC;STAA;KOD;IMNM;KALV;PGEN;RGEN,KRUS;PI;MOD;PAYS;HIMS;TH;RXRX;SNDX;TRDA;NUVL;FLNC;STAA;KOD;IMNM;KALV;PGEN;RGEN;ELF;PCTY;SRPT,ENVX;RYTM;SKYT,ELF;PCTY;SRPT,29;30;34,34.0,ENVX;SKYT,ENVX;RYTM;SKYT,RYTM,1,-0.0778980381486025,-0.057747159422880404,-0.0578221594228804,7.500000000000001e-05
Arm_Ret62_Isolado,8,2022-08-31,2022-08-30,2022-09-15,2022-09-14,TRAIN,0,10,20,1,0.05,52,RYTM;PAYS;PI;KRUS;KALV;KYMR;TMDX;TRDA;LEU;NUVL;FLNC;ENVX;TH;SRPT;SKYT;NSSC;GERN;PGEN;HIMS;OCUL,PAYS;PI;KRUS;KALV;KYMR;TMDX;TRDA;LEU;NUVL;FLNC;ENVX;TH;SRPT;SKYT;NSSC;GERN;PGEN;HIMS;OCUL;RLMD,RYTM,RLMD,32,32.0,,RYTM,RYTM,1,0.042957936252863725,0.03422749990006268,0.03420249990006268,2.5e-05
Arm_Ret62_Isolado,8,2022-09-15,2022-09-14,2022-09-29,2022-09-28,TRAIN,0,10,20,1,0.05,52,RYTM;GERN;RLMD;IMRX;VRDN;PGEN;PAYS;TH;ENVX;PI;RXRX;FLNC;TMDX;IBRX;SRPT;PLUG;KYMR;NUVL;KALV;ELF,GERN;RLMD;IMRX;VRDN;PGEN;PAYS;TH;ENVX;PI;RXRX;FLNC;TMDX;IBRX;SRPT;PLUG;KYMR;NUVL;KALV;ELF;FLYW,RYTM,FLYW,31,31.0,,RYTM,,0,-0.1222816558284175,-0.11856970265896338,-0.11859470265896338,2.5e-05
Arm_Ret62_Isolado,8,2022-09-29,2022-09-28,2022-10-13,2022-10-12,TRAIN,0,10,20,1,0.05,39,RYTM;TH;RLMD;IMRX;ENVX;TNK;HLIT;WEAV;GENI;PEN;SRPT;PAYS;LEU;VERA;NSSC;VRDN;KALV;PAYO;PCTY;RIOT,TH;RLMD;IMRX;ENVX;TNK;HLIT;WEAV;GENI;PEN;SRPT;PAYS;LEU;VERA;NSSC;VRDN;KALV;PAYO;PCTY;RIOT;PLMR,RYTM,PLMR,33,33.0,,RYTM,RYTM,1,-0.09413756301722696,-0.09044154987320371,-0.09046654987320371,2.5e-05
Arm_Ret62_Isolado,8,2022-10-13,2022-10-12,2022-10-27,2022-10-26,TRAIN,0,10,20,0,0.0,64,WFRD;RYTM;PLMR;HLX;TNK;HLIT;HROW;MUR;GENI;LPLA;LMB;LNG;PEN;STGW;RRX;VERX;ZETA;ENVX;PBF;ICFI,WFRD;RYTM;PLMR;HLX;TNK;HLIT;HROW;MUR;GENI;LPLA;LMB;LNG;PEN;STGW;RRX;VERX;ZETA;ENVX;PBF;ICFI,,,,,,,,0,0.07434079559177344,0.07434079559177344,0.07434079559177344,0.0
Arm_Ret62_Isolado,8,2022-10-27,2022-10-26,2022-11-10,2022-11-09,TRAIN,0,10,20,0,0.0,70,WFRD;TNGX;IMRX;HROW;PACB;NTNX;TNK;RBC;HLIT;GENI;VERX;UNM;TRDA;RYTM;LMB;HLX;HQY;IBKR;PCVX;PARR,WFRD;TNGX;IMRX;HROW;PACB;NTNX;TNK;RBC;HLIT;GENI;VERX;UNM;TRDA;RYTM;LMB;HLX;HQY;IBKR;PCVX;PARR,,,,,,,,0,-0.05220771870808442,-0.05220771870808442,-0.05220771870808442,0.0
Arm_Ret62_Isolado,8,2022-11-10,2022-11-09,2022-11-25,2022-11-23,TRAIN,0,10,20,0,0.0,44,MNPR;WFRD;RBC;HLX;OBT;ELF;RMBS;SPFI;USLM;NUVL;HFWA;SANM;RNR;HQY;EME;NWFL;LOPE;FBNC;UTHR;TR,MNPR;WFRD;RBC;HLX;OBT;ELF;RMBS;SPFI;USLM;NUVL;HFWA;SANM;RNR;HQY;EME;NWFL;LOPE;FBNC;UTHR;TR,,,,,,,,0,-0.006745518973607112,-0.006745518973607112,-0.006745518973607112,0.0
Arm_Ret62_Isolado,8,2022-11-25,2022-11-23,2022-12-09,2022-12-08,TRAIN,0,10,20,1,0.05,61,FDMT;IDYA;IBEX;TNGX;WFRD;RMBS;ELF;NUVL;RBC;MUX;FBNC;NTNX;OBT;RNR;LOPE;EME;SANM;HFWA;NWFL;PACB,IDYA;IBEX;TNGX;WFRD;RMBS;ELF;NUVL;RBC;MUX;FBNC;NTNX;OBT;RNR;LOPE;EME;SANM;HFWA;NWFL;PACB;SPNT,FDMT,SPNT,35,35.0,,FDMT,FDMT,1,-0.012107365476899704,-0.015125181182602209,-0.01515018118260221,2.5e-05
Arm_Ret62_Isolado,8,2022-12-09,2022-12-08,2022-12-23,2022-12-22,TRAIN,0,10,20,0,0.0,93,FDMT;MSC;TNGX;ROIV;RMBS;USLM;SLVM;IBEX;POWL;TRDA;NWFL;ELF;IDYA;HNRG;TR;RYAM;PBYI;IAUX;WFRD;TIGR,FDMT;MSC;TNGX;ROIV;RMBS;USLM;SLVM;IBEX;POWL;TRDA;NWFL;ELF;IDYA;HNRG;TR;RYAM;PBYI;IAUX;WFRD;TIGR,,,,,,,,0,-0.019284525835753165,-0.019284525835753165,-0.019284525835753165,0.0
Arm_Ret62_Isolado,8,2022-12-23,2022-12-22,2023-01-10,2023-01-09,TRAIN,0,10,20,1,0.05,86,VKTX;ROIV;TNGX;IAG;FDMT;RYAM;PBYI;HNRG;WFRD;MNKD;HLX;RIG;IAUX;POWL;MTRX;EPAC;GNW;MUX;REPX;STRL,ROIV;TNGX;IAG;FDMT;RYAM;PBYI;HNRG;WFRD;MNKD;HLX;RIG;IAUX;POWL;MTRX;EPAC;GNW;MUX;REPX;STRL;REPL,VKTX,REPL,36,36.0,VKTX,VKTX,,0,0.04968765888613349,0.04371212631018771,0.043687126310187716,2.5e-05
Arm_Ret62_Isolado,8,2023-01-10,2023-01-09,2023-01-25,2023-01-24,SW1,1,10,20,4,0.2,93,MSC;RYAM;FDMT;VKTX;IAG;ROIV;MTRX;POWL;PBI;MUX;TNGX;HLX;MOD;RIG;VRDN;ODC;TGTX;WFRD;KN;PBYI,IAG;ROIV;MTRX;POWL;PBI;MUX;TNGX;HLX;MOD;RIG;VRDN;ODC;TGTX;WFRD;KN;PBYI;MNKD;LOGI;PCVX;RMBS,FDMT;MSC;RYAM;VKTX,LOGI;MNKD;PCVX;RMBS,49;48;51;53,53.0,,FDMT;MSC;RYAM;VKTX,FDMT;VKTX,2,0.0027949012373207917,0.03654724939952973,0.03644724939952973,0.0001
Arm_Ret62_Isolado,8,2023-01-25,2023-01-24,2023-02-08,2023-02-07,SW1,1,10,20,4,0.2,108,MSC;PRAX;FDMT;TGTX;RIGL;IAG;GLSI;VRDN;KALV;SMMT;POET;ROIV;LTH;PPTA;POWL;MTRX;HIMS;IMMX;MUX;VSTM,PRAX;RIGL;IAG;GLSI;VRDN;KALV;POET;ROIV;LTH;PPTA;POWL;MTRX;HIMS;IMMX;MUX;VSTM;PBYI;RIG;YUMC;VKTX,FDMT;MSC;SMMT;TGTX,PBYI;RIG;VKTX;YUMC,36;38;43;40,43.0,,FDMT;MSC;SMMT;TGTX,SMMT,1,0.010068053175579775,0.030979595440266305,0.030879595440266305,0.0001
Arm_Ret62_Isolado,8,2023-02-08,2023-02-07,2023-02-23,2023-02-22,SW1,1,10,20,3,0.15,87,MSC;IMMX;TGTX;FDMT;GLSI;LTH;LRMR;RIGL;MTRX;VKTX;PRAX;VRDN;FIVN;MLTX;LAB;POWL;HIMS;RPD;STTK;HOV,FDMT;GLSI;LTH;LRMR;RIGL;MTRX;VKTX;PRAX;VRDN;FIVN;MLTX;LAB;POWL;HIMS;RPD;STTK;HOV;VRNS;SPOT;MNDY,IMMX;MSC;TGTX,MNDY;SPOT;VRNS,41;38;37,41.0,,IMMX;MSC;TGTX,,0,-0.07519832095584658,-0.05538664945936354,-0.05546164945936354,7.500000000000001e-05
Arm_Ret62_Isolado,8,2023-02-23,2023-02-22,2023-03-09,2023-03-08,SW1,1,10,20,2,0.1,54,MSC;MLTX;VKTX;STTK;LRMR;OCUL;TGTX;RIGL;MTW;SPOT;RPD;ROIV;POWL;EOSE;PRAX;MIR;SKYH;ROG;KD;MSTR,MLTX;STTK;LRMR;OCUL;TGTX;RIGL;MTW;SPOT;RPD;ROIV;POWL;EOSE;PRAX;MIR;SKYH;ROG;KD;MSTR;HIMS;IDCC,MSC;VKTX,HIMS;IDCC,47;48,48.0,,MSC;VKTX,,0,-0.029056271120070153,-0.03323424527153494,-0.033284245271534944,5e-05
Arm_Ret62_Isolado,8,2023-03-09,2023-03-08,2023-03-23,2023-03-22,SW1,1,10,20,1,0.05,68,MLTX;VKTX;MTW;SKYH;HRTG;TGTX;RIG;LRMR;RBBN;SPOT;OCUL;WFRD;RDW;RIGL;LPTH;STVN;SSTK;IDCC;UVE;PAR,MLTX;MTW;SKYH;HRTG;TGTX;RIG;LRMR;RBBN;SPOT;OCUL;WFRD;RDW;RIGL;LPTH;STVN;SSTK;IDCC;UVE;PAR;PPTA,VKTX,PPTA,44,44.0,,VKTX,,0,-0.14858306583677974,-0.14170349638335755,-0.14172849638335755,2.5e-05
Arm_Ret62_Isolado,8,2023-03-23,2023-03-22,2023-04-06,2023-04-05,SW1,1,10,20,1,0.05,53,SKYH;MLTX;IMRX;NVTS;LAB;EOSE;RELY;SPOT;UVE;MTW;RIOT;HY;IDCC;NSIT;PERI;LNTH;OCUL;OEC;HUT;PLPC,MLTX;IMRX;NVTS;LAB;EOSE;RELY;SPOT;UVE;MTW;RIOT;HY;IDCC;NSIT;PERI;LNTH;OCUL;OEC;HUT;PLPC;VNT,SKYH,VNT,50,50.0,,SKYH,SKYH,1,-0.029852141578745477,-0.015101578893809735,-0.015126578893809736,2.5e-05
Arm_Ret62_Isolado,8,2023-04-06,2023-04-05,2023-04-21,2023-04-20,SW1,1,10,20,0,0.0,63,IMRX;RIOT;NVTS;LNTH;LFST;SOPH;UVE;PPTA;SPOT;VERX;PDFS;HY;MSTR;MG;LMB;SKYH;MLTX;VKTX;PLPC;PERI,IMRX;RIOT;NVTS;LNTH;LFST;SOPH;UVE;PPTA;SPOT;VERX;PDFS;HY;MSTR;MG;LMB;SKYH;MLTX;VKTX;PLPC;PERI,,,,,,,,0,0.05043302971145212,0.05043302971145212,0.05043302971145212,0.0
Arm_Ret62_Isolado,8,2023-04-21,2023-04-20,2023-05-05,2023-05-04,SW1,1,10,20,1,0.05,79,IMRX;VKTX;ELF;VERX;MLTX;LNTH;HY;PLSE;MG;HROW;SPNT;TGTX;UVE;PLPC;VMD;LFST;RELY;TGLS;NVTS;GNE,VKTX;ELF;VERX;MLTX;LNTH;HY;PLSE;MG;HROW;SPNT;TGTX;UVE;PLPC;VMD;LFST;RELY;TGLS;NVTS;GNE;SPOT,IMRX,SPOT,38,38.0,,IMRX,,0,-0.003910728493902568,0.01798927020659943,0.01796427020659943,2.5e-05
Arm_Ret62_Isolado,8,2023-05-05,2023-05-04,2023-05-19,2023-05-18,SW1,1,10,20,0,0.0,83,PLSE;VKTX;MLTX;TGTX;IMRX;PLPC;LNTH;PPTA;SKYW;HY;MLP;STVN;HROW;LFST;HIMS;RELY;MYRG;ELF;MUX;RDNT,PLSE;VKTX;MLTX;TGTX;IMRX;PLPC;LNTH;PPTA;SKYW;HY;MLP;STVN;HROW;LFST;HIMS;RELY;MYRG;ELF;MUX;RDNT,,,,,,,,0,-0.016478078545170936,-0.016478078545170936,-0.016478078545170936,0.0
Arm_Ret62_Isolado,8,2023-05-19,2023-05-18,2023-06-05,2023-06-02,SW1,1,10,20,0,0.0,65,SLNO;PLSE;HRTG;HY;RELY;VKTX;IMRX;LMB;LNTH;FOR;PLPC;NABL;LFST;FCNCA;TPH;TGTX;HOV;PPTA;STNE;MLP,SLNO;PLSE;HRTG;HY;RELY;VKTX;IMRX;LMB;LNTH;FOR;PLPC;NABL;LFST;FCNCA;TPH;TGTX;HOV;PPTA;STNE;MLP,,,,,,,,0,-0.013075071787870688,-0.013075071787870688,-0.013075071787870688,0.0
Arm_Ret62_Isolado,8,2023-06-05,2023-06-02,2023-06-20,2023-06-16,SW1,1,10,20,0,0.0,107,SLNO;LFST;PLSE;SKYW;KOPN;FCNCA;KRYS;SANA;FOR;LMB;VKTX;NUVL;ELF;RIOT;JBSS;KODK;VERX;NU;PACB;RMBS,SLNO;LFST;PLSE;SKYW;KOPN;FCNCA;KRYS;SANA;FOR;LMB;VKTX;NUVL;ELF;RIOT;JBSS;KODK;VERX;NU;PACB;RMBS,,,,,,,,0,-0.01308485962989151,-0.01308485962989151,-0.01308485962989151,0.0
Arm_Ret62_Isolado,8,2023-06-20,2023-06-16,2023-07-05,2023-07-03,SW1,1,10,20,1,0.05,74,SKYW;UPST;SLNO;FCNCA;KOPN;SLDB;JOBY;NU;PHAT;KRNT;WEAV;VRT;NCMI;W;SOUN;NAUT;PLSE;HOV;KRYS;GHRS,SKYW;UPST;SLNO;FCNCA;KOPN;SLDB;JOBY;NU;PHAT;KRNT;WEAV;VRT;W;SOUN;NAUT;PLSE;HOV;KRYS;GHRS;ROOT,NCMI,ROOT,45,45.0,,NCMI,,0,0.051656489371387115,0.07745111095104792,0.07742611095104793,2.5e-05
Arm_Ret62_Isolado,8,2023-07-05,2023-07-03,2023-07-19,2023-07-18,SW1,1,10,20,0,0.0,79,JOBY;WEAV;SKYW;MLTX;UPST;VERA;TMC;NU;W;VRT;HUT;KOPN;ROOT;SLNO;PHVS;PHAT;PLAB;SANA;GHRS;PKOH,JOBY;WEAV;SKYW;MLTX;UPST;VERA;TMC;NU;W;VRT;HUT;KOPN;ROOT;SLNO;PHVS;PHAT;PLAB;SANA;GHRS;PKOH,,,,,,,,0,0.057393266563455766,0.057393266563455766,0.057393266563455766,0.0
Arm_Ret62_Isolado,8,2023-07-19,2023-07-18,2023-08-02,2023-08-01,SW1,1,10,20,2,0.1,85,RGTI;UPST;VERA;WEAV;VRT;HLLY;JOBY;MLTX;ROOT;PGY;RKLB;KOPN;PLAB;W;PCT;REAL;SKYW;RIVN;KRNT;ILPT,VERA;WEAV;VRT;HLLY;JOBY;MLTX;ROOT;PGY;RKLB;KOPN;PLAB;W;PCT;REAL;SKYW;RIVN;KRNT;ILPT;STRL;GKOS,RGTI;UPST,GKOS;STRL,35;34,35.0,,RGTI;UPST,UPST,1,0.051339452204380985,0.01871192624749693,0.018661926247496928,5e-05
Arm_Ret62_Isolado,8,2023-08-02,2023-08-01,2023-08-16,2023-08-15,SW1,1,10,20,10,0.5,90,RGTI;UPST;PGY;WEAV;VERA;HLLY;W;REAL;RXRX;MLTX;RIVN;GENI;PLAB;SOFI;MVST;ROOT;VRT;RKLB;LMND;ZS,W;REAL;RIVN;GENI;PLAB;SOFI;VRT;RKLB;LMND;ZS;NVTS;JOBY;GH;ENVX;KRNT;GKOS;VICR;HUT;GDRX;GLBE,HLLY;MLTX;MVST;PGY;RGTI;ROOT;RXRX;UPST;VERA;WEAV,ENVX;GDRX;GH;GKOS;GLBE;HUT;JOBY;KRNT;NVTS;VICR,42;48;39;44;49;46;35;43;34;45,49.0,,HLLY;MLTX;MVST;PGY;RGTI;ROOT;RXRX;UPST;VERA;WEAV,HLLY;PGY;RGTI;ROOT;UPST;WEAV,6,-0.18373537209539093,-0.1599380610573693,-0.1601880610573693,0.00025
Arm_Ret62_Isolado,8,2023-08-16,2023-08-15,2023-08-30,2023-08-29,SW1,1,10,20,2,0.1,78,RGTI;PGY;VRT;HLLY;ILPT;MOD;HHH;PHVS;W;VERA;STRL;SPHR;VNO;PARR;KRT;ODC;FG;GCT;SAIA;FOR,PGY;VRT;HLLY;ILPT;MOD;PHVS;W;VERA;STRL;SPHR;VNO;PARR;KRT;ODC;FG;GCT;SAIA;FOR;TILE;RH,HHH;RGTI,RH;TILE,33;32,33.0,HHH,HHH;RGTI,RGTI,1,-0.01616243396760043,-0.010853203590991081,-0.010903203590991081,5e-05
Arm_Ret62_Isolado,8,2023-08-30,2023-08-29,2023-09-14,2023-09-13,SW1,1,10,20,1,0.05,61,HHH;VERA;VRT;PHVS;ILPT;ODC;VNO;PARR;TNGX;STRL;GCT;HLLY;HLX;MOD;PGY;REAL;PDS;WFRD;IESC;TPC,VERA;VRT;PHVS;ILPT;ODC;VNO;PARR;TNGX;STRL;GCT;HLLY;HLX;MOD;PGY;REAL;PDS;WFRD;IESC;TPC;SM,HHH,SM,35,35.0,,HHH,,0,-0.031138279837096598,-0.030040969443547887,-0.030065969443547887,2.5e-05
Arm_Ret62_Isolado,8,2023-09-14,2023-09-13,2023-09-28,2023-09-27,SW1,1,10,20,2,0.1,80,TOI;HHH;HLX;WFRD;PDS;MLTX;VNO;PHVS;VRT;PARR;RSI;TNGX;TLRY;MTRX;TIGR;MMYT;SM;PR;URG;RIVN,HLX;WFRD;PDS;MLTX;VNO;PHVS;VRT;PARR;RSI;TNGX;TLRY;MTRX;TIGR;MMYT;SM;PR;URG;RIVN;SLG;SNDL,HHH;TOI,SLG;SNDL,40;42,42.0,,HHH;TOI,,0,0.0011688939255855223,-0.004237843201089615,-0.004287843201089615,5e-05
