arm,phase,date,d_prev,d_next_reb,d_prev_next_reb,split,holding_days,top_n,n_bloqueados,gate_activation_rate,tickers_baseline,tickers_arm,tickers_bloqueados,tickers_substitutos,log_ret_baseline,log_ret_arm,log_ret_arm_cost_adj,cost_arm,churn_evitado,churn_evitado_rate,n_reentrants_baseline,arm_catches_reentry,recidiva_avoidance_rate
B,0,2020-08-17,2020-08-14,2020-08-31,2020-08-28,TRAIN,10,20,3,0.15,RPRX;RUN;UUU;EFOI;EDUC;LINC;PLUG;UONE;MIND;LAD;SITM;PBI;LAC;USAU;NVAX;FLGT;REZI;SOHU;PDSB;PENN,RPRX;RUN;UUU;EFOI;EDUC;LINC;PLUG;MIND;LAD;SITM;PBI;LAC;NVAX;FLGT;REZI;SOHU;PENN;W;LPCN;HZO,PDSB;UONE;USAU,HZO;LPCN;W,-0.08492375313583454,-0.04221347552767394,-0.04228847552767394,7.500000000000001e-05,0,0.0,2,0,0.0
B,0,2020-08-31,2020-08-28,2020-09-15,2020-09-14,TRAIN,10,20,2,0.1,RPRX;RUN;PLUG;STIM;SOHU;UUU;SSSS;SITM;PBI;JAN;LAD;EDUC;TGB;LE;GOGO;KTCC;NVAX;LINC;REZI;JOB,RUN;PLUG;STIM;SOHU;UUU;SSSS;SITM;PBI;JAN;LAD;EDUC;TGB;LE;GOGO;NVAX;LINC;REZI;JOB;SAIL;SMIT,KTCC;RPRX,SAIL;SMIT,-0.0245776585708107,-0.013728372803162275,-0.013778372803162275,5e-05,1,0.5,0,0,
B,0,2020-09-15,2020-09-14,2020-09-29,2020-09-28,TRAIN,10,20,0,0.0,RUN;GOGO;TGB;LMB;FBRX;OESX;PLUG;EDUC;PACB;STIM;PENN;HL;REKR;LAD;SOHU;USAU;KURA;SAIL;LB;LAC,RUN;GOGO;TGB;LMB;FBRX;OESX;PLUG;EDUC;PACB;STIM;PENN;HL;REKR;LAD;SOHU;USAU;KURA;SAIL;LB;LAC,,,0.03803407810193583,0.03803407810193583,0.03803407810193583,0.0,0,0.0,1,0,0.0
B,0,2020-09-29,2020-09-28,2020-10-13,2020-10-12,TRAIN,10,20,2,0.1,RUN;FBRX;PACB;LMB;GOGO;PENN;OESX;LB;GME;LMPX;KURA;NVCR;TGB;FLGT;STIM;ZG;Z;LE;FLXS;LOB,RUN;FBRX;PACB;LMB;GOGO;PENN;OESX;LB;GME;LMPX;KURA;NVCR;FLGT;STIM;ZG;Z;LE;FLXS;PBI;PINS,LOB;TGB,PBI;PINS,0.09570765484556294,0.09142904632634331,0.09137904632634332,5e-05,0,0.0,2,0,0.0
B,0,2020-10-13,2020-10-12,2020-10-27,2020-10-26,TRAIN,10,20,3,0.15,LMPX;PACB;LMB;GOGO;FBRX;OESX;NVCR;GME;RICK;LOB;STIM;LQDT;PBI;FLXS;KURA;LAC;SPT;SITM;HVT;HVT.A,LMPX;PACB;GOGO;FBRX;OESX;RICK;LOB;STIM;LQDT;PBI;FLXS;KURA;LAC;SPT;SITM;HVT;HVT.A;ZG;Z;EGAN,GME;LMB;NVCR,EGAN;Z;ZG,-0.07300955846641281,-0.08307102918460643,-0.08314602918460644,7.500000000000001e-05,1,0.3333333333333333,1,0,0.0
B,0,2020-10-27,2020-10-26,2020-11-10,2020-11-09,TRAIN,10,20,3,0.15,PACB;GME;LMPX;GOGO;LMB;PBI;KOD;LOB;RICK;KURA;PINS;NVCR;REPL;ZM;HVT;SNAP;SITM;LE;STIM;FLL,PACB;GME;LMPX;GOGO;PBI;LOB;RICK;KURA;PINS;NVCR;REPL;ZM;HVT;SITM;LE;STIM;FLL;STRL;LQDT;KTB,KOD;LMB;SNAP,KTB;LQDT;STRL,0.054546385625195405,0.03979943223910281,0.03972443223910281,7.500000000000001e-05,1,0.3333333333333333,2,0,0.0
B,0,2020-11-10,2020-11-09,2020-11-24,2020-11-23,TRAIN,10,20,7,0.35,PACB;LMPX;KOD;LOB;IHT;SRRK;GME;GOGO;KURA;LMB;STRO;SNAP;FLL;PLUG;UPWK;NVCR;LGL;STAA;PCTY;KTB,PACB;LMPX;KOD;LOB;SRRK;GME;GOGO;KURA;LMB;STRO;PLUG;STAA;KTB;LPRO;PDEX;FLXS;VCEL;ZDGE;REPL;GNW,FLL;IHT;LGL;NVCR;PCTY;SNAP;UPWK,FLXS;GNW;LPRO;PDEX;REPL;VCEL;ZDGE,0.046130853169967616,0.08588149469304249,0.08570649469304249,0.000175,0,0.0,2,1,0.5
B,0,2020-11-24,2020-11-23,2020-12-09,2020-12-08,TRAIN,10,20,7,0.35,KXIN;KOD;LOB;PACB;ZDGE;UPWK;FCEL;YTRA;PLCE;LMB;KTB;GIII;GME;SNAP;MGNI;XXII;PLUG;MNKD;PINS;RRGB,LOB;ZDGE;UPWK;YTRA;LMB;KTB;GIII;GME;SNAP;PLUG;MNKD;PINS;RRGB;MFIN;VRA;STAA;STRT;PKOH;FLUX;REPL,FCEL;KOD;KXIN;MGNI;PACB;PLCE;XXII,FLUX;MFIN;PKOH;REPL;STAA;STRT;VRA,0.05601898393693443,0.059952649880347854,0.05977764988034785,0.000175,1,0.14285714285714285,7,1,0.14285714285714285
B,0,2020-12-09,2020-12-08,2020-12-23,2020-12-22,TRAIN,10,20,1,0.05,YTRA;VERI;PACB;MGNI;FCEL;XXII;RIOT;KOD;STRT;SM;NTLA;ZDGE;OCUL;PLUG;PKOH;IBEX;UPWK;GME;VCYT;SNAP,YTRA;VERI;PACB;MGNI;FCEL;RIOT;KOD;STRT;SM;NTLA;ZDGE;OCUL;PLUG;PKOH;IBEX;UPWK;GME;VCYT;SNAP;FLR,XXII,FLR,0.12689524129366234,0.10877187048342014,0.10874687048342015,2.5e-05,0,0.0,5,1,0.2
B,0,2020-12-23,2020-12-22,2021-01-08,2021-01-07,TRAIN,10,20,3,0.15,MGNI;RIOT;MVIS;XXII;FCEL;VERI;ZDGE;PLUG;SPWR;NTLA;PACB;KOD;STRT;VERU;LEU;OCUL;LQDT;VUZI;PGEN;SLDB,MGNI;RIOT;XXII;FCEL;VERI;ZDGE;PLUG;SPWR;NTLA;KOD;STRT;VERU;LEU;OCUL;LQDT;PGEN;SLDB;KYMR;YTRA;SM,MVIS;PACB;VUZI,KYMR;SM;YTRA,0.04182375775817434,0.08503616704575132,0.08496116704575131,7.500000000000001e-05,0,0.0,2,0,0.0
B,0,2021-01-08,2021-01-07,2021-01-25,2021-01-22,TRAIN,10,20,4,0.2,RIOT;FCEL;SM;JAGX;GEVO;OCGN;ZDGE;NTLA;MSTR;XXII;MGNI;VERU;RIG;VTGN;EDIT;VERI;PACB;PLUG;YTRA;KXIN,RIOT;FCEL;SM;GEVO;ZDGE;NTLA;MSTR;XXII;MGNI;VERU;RIG;EDIT;VERI;PACB;YTRA;KXIN;STRT;UUUU;NBR;UIS,JAGX;OCGN;PLUG;VTGN,NBR;STRT;UIS;UUUU,0.10258672535257833,0.0843021293558964,0.0842021293558964,0.0001,0,0.0,4,2,0.5
B,0,2021-01-25,2021-01-22,2021-02-08,2021-02-05,TRAIN,10,20,3,0.15,GEVO;FCEL;POLA;JAGX;SM;IZEA;ZDGE;VERI;PLUG;MGNI;RIOT;STIM;GME;TIGR;HPK;VERU;RIG;NTLA;MSTR;KOPN,FCEL;JAGX;SM;IZEA;ZDGE;VERI;PLUG;MGNI;RIOT;STIM;TIGR;HPK;VERU;RIG;NTLA;MSTR;KOPN;XXII;RDI;SRRK,GEVO;GME;POLA,RDI;SRRK;XXII,0.10640337460433927,0.11074541142147598,0.11067041142147598,7.500000000000001e-05,1,0.3333333333333333,2,0,0.0
B,0,2021-02-08,2021-02-05,2021-02-23,2021-02-22,TRAIN,10,20,6,0.3,GEVO;FCEL;OCGN;JAGX;SM;POLA;IZEA;MGNI;TIGR;RIOT;KOPN;MVIS;REKR;MSTR;VERI;PLSE;USIO;SSYS;VERU;ICON,GEVO;FCEL;JAGX;SM;POLA;IZEA;TIGR;RIOT;KOPN;MVIS;MSTR;VERI;PLSE;SSYS;REI;PLUG;EGY;XXII;RIG;FLGT,ICON;MGNI;OCGN;REKR;USIO;VERU,EGY;FLGT;PLUG;REI;RIG;XXII,0.10791256347463725,0.042716913757167345,0.04256691375716735,0.00015000000000000001,0,0.0,2,0,0.0
B,0,2021-02-23,2021-02-22,2021-03-09,2021-03-08,TRAIN,10,20,4,0.2,OCGN;RIOT;MVIS;KOPN;GEVO;ZKIN;JAGX;USIO;VUZI;IZEA;VERU;REKR;MGNI;ELYS;TIGR;GMBL;SM;MSTR;REI;VTGN,OCGN;RIOT;MVIS;KOPN;GEVO;JAGX;USIO;VUZI;IZEA;VERU;REKR;MGNI;ELYS;TIGR;GMBL;MSTR;ZDGE;SNDL;ICON;KBNT,REI;SM;VTGN;ZKIN,ICON;KBNT;SNDL;ZDGE,-0.3021119271507927,-0.3425880161242373,-0.34268801612423727,0.0001,0,0.0,3,0,0.0
B,0,2021-03-09,2021-03-08,2021-03-23,2021-03-22,TRAIN,10,20,2,0.1,OCGN;GME;KOPN;JAGX;REI;MVIS;SM;IZEA;GEVO;RIOT;VERU;VUZI;TIGR;REKR;EOLS;USIO;KOSS;SB;SALM;GMBL,OCGN;GME;KOPN;JAGX;REI;MVIS;SM;IZEA;GEVO;RIOT;VERU;REKR;EOLS;USIO;KOSS;SB;SALM;GMBL;VTGN;RICK,TIGR;VUZI,RICK;VTGN,0.20521723748616094,0.16555011148152904,0.16550011148152904,5e-05,0,0.0,2,0,0.0
B,0,2021-03-23,2021-03-22,2021-04-07,2021-04-06,TRAIN,10,20,3,0.15,OCGN;KOPN;GME;ZKIN;RIOT;IZEA;RCON;REI;LODE;JAGX;GEVO;KOSS;UPST;HOV;IMNM;ENTX;USIO;TIL;ZDGE;SM,OCGN;KOPN;ZKIN;RIOT;IZEA;REI;LODE;JAGX;GEVO;KOSS;HOV;IMNM;ENTX;USIO;TIL;ZDGE;SM;EOLS;VUZI;REKR,GME;RCON;UPST,EOLS;REKR;VUZI,-0.09481265534314316,-0.08984819978158125,-0.08992319978158125,7.500000000000001e-05,0,0.0,1,0,0.0
B,0,2021-04-07,2021-04-06,2021-04-21,2021-04-20,TRAIN,10,20,0,0.0,GME;HOV;KOPN;EOLS;REI;LINK;RCON;REKR;VUZI;TIL;IMNM;LODE;STKS;VOLT;RCKY;FNKO;FLL;UPST;ZDGE;TIPT,GME;HOV;KOPN;EOLS;REI;LINK;RCON;REKR;VUZI;TIL;IMNM;LODE;STKS;VOLT;RCKY;FNKO;FLL;UPST;ZDGE;TIPT,,,-0.1417744273143246,-0.1417744273143246,-0.1417744273143246,0.0,0,0.0,4,0,0.0
B,0,2021-04-21,2021-04-20,2021-05-05,2021-05-04,TRAIN,10,20,5,0.25,RCON;HOV;LINK;TIPT;LEE;HQI;STKS;RCKY;TIL;USIO;JYNT;LPX;TGLS;EGLE;PAVM;MVBF;FNKO;LGIH;FLY;IMKTA,RCON;HOV;LEE;HQI;STKS;RCKY;USIO;JYNT;LPX;EGLE;PAVM;MVBF;FNKO;LGIH;IMKTA;SM;HDSN;IDT;SSP;IGLD,FLY;LINK;TGLS;TIL;TIPT,HDSN;IDT;IGLD;SM;SSP,0.04806073689828054,0.0642953675229565,0.0641703675229565,0.000125,2,0.4,0,0,
B,0,2021-05-05,2021-05-04,2021-05-19,2021-05-18,TRAIN,10,20,2,0.1,VAL;RCON;HOV;ZIM;STKS;EGLE;OCGN;GNK;SB;LEE;LPX;GDEN;LINK;MTW;TIL;EDRY;MVBF;KTB;TGLS;SBLK,RCON;HOV;ZIM;STKS;EGLE;OCGN;GNK;LEE;LPX;GDEN;LINK;MTW;TIL;EDRY;MVBF;KTB;TGLS;SBLK;JILL;VHI,SB;VAL,JILL;VHI,0.003343444741693277,0.015256644032090583,0.015206644032090584,5e-05,1,0.5,1,0,0.0
B,0,2021-05-19,2021-05-18,2021-06-03,2021-06-02,TRAIN,10,20,2,0.1,VAL;PLBY;GME;STKS;TGLS;RCON;JILL;UONEK;ZIM;GDEN;FNKO;MVBF;IMO;HOV;MTW;TIPT;SRL;HOOK;GNK;EGLE,PLBY;GME;STKS;TGLS;RCON;JILL;ZIM;GDEN;FNKO;MVBF;IMO;HOV;MTW;TIPT;SRL;HOOK;GNK;EGLE;III;SBLK,UONEK;VAL,III;SBLK,0.08955926541065308,0.0502355184842473,0.0501855184842473,5e-05,1,0.5,3,1,0.3333333333333333
B,0,2021-06-03,2021-06-02,2021-06-17,2021-06-16,TRAIN,10,20,6,0.3,VAL;RCON;EDRY;UONEK;JILL;PLBY;PDSB;IHT;HDSN;TGLS;ZIM;LIVE;TH;FLNG;GDEN;IDT;FNKO;UPST;STKS;UONE,VAL;RCON;PLBY;PDSB;IHT;HDSN;ZIM;TH;FLNG;GDEN;IDT;FNKO;UPST;STKS;XXII;LINK;VSTM;III;LEDS;SMID,EDRY;JILL;LIVE;TGLS;UONE;UONEK,III;LEDS;LINK;SMID;VSTM;XXII,-0.05729489930056081,-0.06364838323739802,-0.06379838323739802,0.00015000000000000001,1,0.16666666666666666,1,1,1.0
B,0,2021-06-17,2021-06-16,2021-07-01,2021-06-30,TRAIN,10,20,3,0.15,VAL;EDRY;UONEK;JILL;UONE;LEDS;LIVE;PDS;VSTM;JYNT;MVO;REPX;HDSN;FLNG;NAVI;PLBY;NYC;SMID;TGLS;GNK,EDRY;UONEK;JILL;LEDS;LIVE;PDS;VSTM;JYNT;MVO;REPX;HDSN;FLNG;NAVI;PLBY;SMID;TGLS;GNK;IHT;RDNT;TH,NYC;UONE;VAL,IHT;RDNT;TH,-0.04767897399618395,-0.02265046697052269,-0.02272546697052269,7.500000000000001e-05,1,0.3333333333333333,6,1,0.16666666666666666
B,0,2021-07-01,2021-06-30,2021-07-16,2021-07-15,TRAIN,10,20,4,0.2,VAL;UONEK;EDRY;LIVE;LEDS;S;PDSB;HDSN;MVO;SMID;GNK;JYNT;PDS;JILL;GDEN;NTLA;FLNG;RZLT;NYC;IHT,UONEK;EDRY;LIVE;LEDS;PDSB;HDSN;MVO;SMID;GNK;JYNT;PDS;JILL;GDEN;FLNG;NYC;IHT;PANL;ZIM;SLNG;RDNT,NTLA;RZLT;S;VAL,PANL;RDNT;SLNG;ZIM,-0.0967841805494529,-0.09067504473670882,-0.09077504473670882,0.0001,1,0.25,2,0,0.0
B,0,2021-07-16,2021-07-15,2021-07-30,2021-07-29,TRAIN,10,20,6,0.3,VAL;EDRY;JILL;UONEK;S;IDT;LEDS;LIVE;RNGR;HDSN;SRL;IHT;NYC;NTLA;RRC;JYNT;MVO;SMID;GNK;GDEN,EDRY;JILL;UONEK;S;IDT;LEDS;LIVE;HDSN;IHT;NYC;NTLA;RRC;GNK;GDEN;PANL;RDNT;VTSI;LE;NAVI;IGIC,JYNT;MVO;RNGR;SMID;SRL;VAL,IGIC;LE;NAVI;PANL;RDNT;VTSI,-0.013997481904927314,0.008419347592592063,0.008269347592592062,0.00015000000000000001,0,0.0,2,0,0.0
B,0,2021-07-30,2021-07-29,2021-08-13,2021-08-12,TRAIN,10,20,0,0.0,VAL;S;JILL;IDT;LIVE;NSYS;UONEK;HDSN;LE;RPD;RDNT;RFIL;NYC;PBT;RRC;STEP;PAVM;SMTI;IHT;NTLA,VAL;S;JILL;IDT;LIVE;NSYS;UONEK;HDSN;LE;RPD;RDNT;RFIL;NYC;PBT;RRC;STEP;PAVM;SMTI;IHT;NTLA,,,-0.0818447018767188,-0.0818447018767188,-0.0818447018767188,0.0,0,0.0,0,0,
B,0,2021-08-13,2021-08-12,2021-08-27,2021-08-26,TRAIN,10,20,1,0.05,PMTS;GLBE;SITM;S;NTLA;LC;IDT;JYNT;EDIT;PAVM;SPT;ICON;PCTY;VICR;LSPD;PDSB;JILL;LE;SMTI;NVAX,PMTS;GLBE;SITM;S;NTLA;LC;IDT;JYNT;PAVM;SPT;ICON;PCTY;VICR;LSPD;PDSB;JILL;LE;SMTI;NVAX;PHR,EDIT,PHR,0.009842117828909303,0.010651095328795008,0.010626095328795007,2.5e-05,0,0.0,1,0,0.0
B,0,2021-08-27,2021-08-26,2021-09-13,2021-09-10,TRAIN,10,20,1,0.05,SMRT;PMTS;S;GLBE;SITM;VRPX;NTLA;EDIT;SPT;SKIN;LRMR;PCTY;MRVI;LC;RGEN;GLOB;RPD;STEP;SPSC;RVI,PMTS;S;GLBE;SITM;VRPX;NTLA;EDIT;SPT;SKIN;LRMR;PCTY;MRVI;LC;RGEN;GLOB;RPD;STEP;SPSC;RVI;ZS,SMRT,ZS,0.01579487697594374,0.014426389605393487,0.014401389605393486,2.5e-05,0,0.0,2,0,0.0
B,0,2021-09-13,2021-09-10,2021-09-27,2021-09-24,TRAIN,10,20,2,0.1,SMRT;PMTS;S;UPST;SITM;LSPD;SPT;MNDY;RGEN;GLOB;RCMT;PCTY;LC;GDYN;LRMR;FLYW;SPSC;EDIT;STEP;RDVT,SMRT;PMTS;S;UPST;SITM;LSPD;SPT;MNDY;RGEN;GLOB;PCTY;LC;GDYN;LRMR;FLYW;SPSC;EDIT;STEP;NTLA;LAC,RCMT;RDVT,LAC;NTLA,0.026216095179528404,0.01511889371046386,0.01506889371046386,5e-05,1,0.5,1,0,0.0
B,0,2021-09-27,2021-09-24,2021-10-11,2021-10-08,TRAIN,10,20,4,0.2,SMRT;PMTS;S;UPST;HUT;SPSC;RGEN;SITM;RCMT;MTNB;LIFE;PCTY;GDYN;RMNI;SPT;PAG;GLOB;KZR;SKIN;FDMT,PMTS;S;UPST;HUT;SPSC;RGEN;SITM;PCTY;GDYN;RMNI;SPT;PAG;GLOB;KZR;SKIN;FDMT;LSPD;TNET;EEIQ;ICLR,LIFE;MTNB;RCMT;SMRT,EEIQ;ICLR;LSPD;TNET,-0.11294797081227703,-0.13386850671065925,-0.13396850671065924,0.0001,1,0.25,2,1,0.5
B,0,2021-10-11,2021-10-08,2021-10-25,2021-10-22,TRAIN,10,20,4,0.2,SMRT;PMTS;UPST;HUT;RSI;SPSC;ENTA;SITM;LC;ZNTL;TNET;RELL;PCTY;FLYW;HRI;LIFE;RMNI;SRPT;LEU;KZR,UPST;HUT;RSI;SPSC;ENTA;SITM;LC;ZNTL;PCTY;FLYW;HRI;LIFE;RMNI;SRPT;LEU;KZR;JLL;FENC;NC;TNDM,PMTS;RELL;SMRT;TNET,FENC;JLL;NC;TNDM,0.00934852248753359,0.022900345651988688,0.02280034565198869,0.0001,3,0.75,2,0,0.0
B,0,2021-10-25,2021-10-22,2021-11-08,2021-11-05,TRAIN,10,20,6,0.3,SMRT;PMTS;PHUN;UPST;HUDI;HUT;RSI;SALM;LEU;LC;ENTA;SPSC;SITM;WFRD;LAC;KOS;SKYT;PBT;RRC;SM,UPST;HUT;RSI;LEU;LC;ENTA;SPSC;SITM;WFRD;LAC;KOS;SKYT;RRC;SM;PBF;MNDY;UROY;GDYN;YMM;HRMY,HUDI;PBT;PHUN;PMTS;SALM;SMRT,GDYN;HRMY;MNDY;PBF;UROY;YMM,0.05173146981506893,0.0620568005109142,0.061906800510914205,0.00015000000000000001,1,0.16666666666666666,2,2,1.0
B,0,2021-11-08,2021-11-05,2021-11-22,2021-11-19,TRAIN,10,20,2,0.1,SMRT;HUDI;LEU;ENTA;UPST;WFRD;HUT;SM;ENVX;LTRX;LAC;UROY;LQDA;UUUU;PBT;ZNTL;STGW;LOB;TGTX;FHTX,SMRT;HUDI;LEU;UPST;HUT;SM;ENVX;LTRX;LAC;UROY;LQDA;UUUU;PBT;ZNTL;STGW;LOB;TGTX;FHTX;RRC;KOS,ENTA;WFRD,KOS;RRC,-0.1198045088143171,-0.11456003047253438,-0.11461003047253437,5e-05,1,0.5,2,0,0.0
B,0,2021-11-22,2021-11-19,2021-12-07,2021-12-06,TRAIN,10,20,6,0.3,SMRT;HUDI;JWEL;ENVX;HTZ;LEU;KZR;LCID;SJT;LAC;WFRD;REAX;LGVN;IFRX;PBT;MRAM;LOB;SM;UUUU;PLUG,SMRT;HUDI;ENVX;LEU;SJT;LAC;WFRD;REAX;PBT;MRAM;LOB;SM;UUUU;PLUG;WD;RANI;HUT;SRTS;KROS;UROY,HTZ;IFRX;JWEL;KZR;LCID;LGVN,HUT;KROS;RANI;SRTS;UROY;WD,-0.044220232343321834,-0.12035599987766585,-0.12050599987766585,0.00015000000000000001,1,0.16666666666666666,2,1,0.5
B,0,2021-12-07,2021-12-06,2021-12-21,2021-12-20,TRAIN,10,20,5,0.25,HUDI;JWEL;SRTS;HTZ;LCID;ENVX;PBT;REAX;SOTK;SMID;WFRD;VNCE;LGVN;VRDN;LOB;HHS;VET;WD;KOS;KROS,HUDI;HTZ;LCID;REAX;SOTK;SMID;WFRD;VNCE;LGVN;VRDN;LOB;VET;WD;KOS;KROS;FLR;KZR;HPK;FIX;RUSHA,ENVX;HHS;JWEL;PBT;SRTS,FIX;FLR;HPK;KZR;RUSHA,-0.02694728692863895,-0.02626690119818294,-0.02639190119818294,0.000125,0,0.0,4,1,0.25
B,0,2021-12-21,2021-12-20,2022-01-05,2022-01-04,TRAIN,10,20,3,0.15,HUDI;JWEL;SMID;REAX;SRTS;HTZ;FLR;PBT;HHS;HPK;IMKTA;LAND;FMAO;MLI;KROS;REXR;FIX;ROG;PETZ;MGTX,HUDI;JWEL;SMID;REAX;SRTS;FLR;PBT;HHS;HPK;LAND;FMAO;MLI;KROS;REXR;FIX;PETZ;MGTX;EGP;JXN;UVE,HTZ;IMKTA;ROG,EGP;JXN;UVE,-0.025401190441025612,-0.01949640472332343,-0.01957140472332343,7.500000000000001e-05,2,0.6666666666666666,3,0,0.0
B,0,2022-01-05,2022-01-04,2022-01-20,2022-01-19,TRAIN,10,20,5,0.25,HUDI;STLY;HTZ;SMID;SOFO;PRKR;LQDA;REAX;PETZ;HHS;PBT;SRTS;JXN;IDXG;MP;KZR;LAND;LEE;FLR;KRUS,HUDI;STLY;LQDA;REAX;PETZ;HHS;PBT;SRTS;JXN;MP;KZR;LAND;LEE;FLR;KRUS;SOTK;IFRX;FMAO;SLAB;LAC,HTZ;IDXG;PRKR;SMID;SOFO,FMAO;IFRX;LAC;SLAB;SOTK,-0.20352007779457137,-0.20417382460216374,-0.20429882460216373,0.000125,2,0.4,1,0,0.0
B,0,2022-01-20,2022-01-19,2022-02-03,2022-02-02,TRAIN,10,20,1,0.05,STLY;HTZ;PRKR;SOFO;SRTS;VALU;HHS;PBT;HPK;LEE;RETO;RGC;SOTK;EMITF;MICR;EPC;FMAO;LQDA;JXN;SJ,STLY;PRKR;SOFO;SRTS;VALU;HHS;PBT;HPK;LEE;RETO;RGC;SOTK;EMITF;MICR;EPC;FMAO;LQDA;JXN;SJ;RRTS,HTZ,RRTS,-0.07756892140673792,-0.07020549168107634,-0.07023049168107634,2.5e-05,0,0.0,3,0,0.0
B,0,2022-02-03,2022-02-02,2022-02-17,2022-02-16,TRAIN,10,20,4,0.2,OBE;STLY;SOFO;HTZ;SRTS;LEE;PRKR;VALU;RGC;EGY;PBT;HHS;RRTS;SQFT;VET;EMITF;FNWB;RELV;MKC.V;EMMS,STLY;SOFO;HTZ;SRTS;LEE;PRKR;VALU;RGC;PBT;RRTS;SQFT;VET;EMITF;RELV;MKC.V;EMMS;IMO;KEN;LEGH;PNBK,EGY;FNWB;HHS;OBE,IMO;KEN;LEGH;PNBK,0.016116966861673004,0.021462617751570358,0.02136261775157036,0.0001,1,0.25,0,0,
B,0,2022-02-17,2022-02-16,2022-03-04,2022-03-03,TRAIN,10,20,0,0.0,OBE;STLY;SOFO;PRKR;LEE;VET;RES;SRTS;PBT;SQFT;HHS;RRTS;PDS;EMITF;HPK;EGLE;VALU;MIRM;SBLK;EGY,OBE;STLY;SOFO;PRKR;LEE;VET;RES;SRTS;PBT;SQFT;HHS;RRTS;PDS;EMITF;HPK;EGLE;VALU;MIRM;SBLK;EGY,,,-0.0033535291026989865,-0.0033535291026989865,-0.0033535291026989865,0.0,0,0.0,2,0,0.0
B,0,2022-03-04,2022-03-03,2022-03-18,2022-03-17,TRAIN,10,20,1,0.05,OBE;STLY;SOFO;RES;KLXE;EGY;VET;PRKR;HP;PDS;KAVL;REPX;LNTH;SND;HNRG;SQFT;TGEN;NYC;LQDA;NBR,OBE;STLY;SOFO;RES;KLXE;EGY;VET;PRKR;HP;PDS;KAVL;REPX;LNTH;SND;SQFT;TGEN;NYC;LQDA;NBR;FINW,HNRG,FINW,-0.06757797390171798,-0.06765201707568043,-0.06767701707568043,2.5e-05,0,0.0,1,0,0.0
B,0,2022-03-18,2022-03-17,2022-04-01,2022-03-31,TRAIN,10,20,4,0.2,OBE;STLY;SOFO;VYGR;RES;KLXE;ENSV;LNTH;VET;EOLS;NVOS;TH;PDS;VOLT;USEG;ZIM;EGY;KOS;PBF;MXC,OBE;STLY;SOFO;VYGR;RES;ENSV;LNTH;VET;EOLS;NVOS;PDS;USEG;ZIM;KOS;PBF;MXC;NYC;HP;GLNG;SND,EGY;KLXE;TH;VOLT,GLNG;HP;NYC;SND,-0.03411477571131102,-0.0004311258599541248,-0.0005311258599541249,0.0001,1,0.25,0,0,
B,0,2022-04-01,2022-03-31,2022-04-18,2022-04-14,TRAIN,10,20,1,0.05,KGJI;OBE;SBFM;VYGR;STLY;SMHI;RES;SNYR;PDS;GLNG;KOS;EGY;HP;NBR;ENSV;LNTH;SND;PBF;STNG;RRC,KGJI;OBE;SBFM;VYGR;SMHI;RES;SNYR;PDS;GLNG;KOS;EGY;HP;NBR;ENSV;LNTH;SND;PBF;STNG;RRC;EOLS,STLY,EOLS,0.13750285121496228,0.1383906445136583,0.1383656445136583,2.5e-05,0,0.0,1,0,0.0
B,0,2022-04-18,2022-04-14,2022-05-02,2022-04-29,TRAIN,10,20,2,0.1,KGJI;OBE;SBFM;VYGR;SNYR;LNTH;RES;SND;EOLS;GLNG;PDS;ENSV;HYMC;STNG;RCMT;TISI;GOGO;SMHI;MMLP;HNRG,KGJI;OBE;SBFM;VYGR;SNYR;LNTH;RES;SND;EOLS;GLNG;PDS;ENSV;HYMC;STNG;RCMT;TISI;GOGO;SMHI;VALU;EGY,HNRG;MMLP,EGY;VALU,-0.07657655949662996,-0.07648661095017947,-0.07653661095017947,5e-05,0,0.0,2,0,0.0
B,0,2022-05-02,2022-04-29,2022-05-16,2022-05-13,TRAIN,10,20,1,0.05,KGJI;SBFM;SNYR;ENSV;LNTH;RCMT;VYGR;SND;STNG;PRCT;TH;REI;PBF;HYMC;RES;EDRY;FCUV;HDSN;SMHI;PDS,KGJI;SBFM;SNYR;ENSV;LNTH;VYGR;SND;STNG;PRCT;TH;REI;PBF;HYMC;RES;EDRY;FCUV;HDSN;SMHI;PDS;LIDR,RCMT,LIDR,-0.04106573283106403,-0.0448133802396139,-0.044838380239613895,2.5e-05,0,0.0,1,0,0.0
B,0,2022-05-16,2022-05-13,2022-05-31,2022-05-27,TRAIN,10,20,1,0.05,KGJI;SBFM;SNYR;NVCT;RCMT;HDSN;ENSV;SMHI;LNTH;STNG;TH;HYMC;UONE;TMDX;VOLT;NC;PRCT;GLNG;VHI;PPIH,KGJI;SBFM;SNYR;NVCT;RCMT;HDSN;ENSV;SMHI;LNTH;STNG;TH;HYMC;TMDX;VOLT;NC;PRCT;GLNG;VHI;PPIH;SJT,UONE,SJT,0.043407781322542464,0.04001390582130641,0.03998890582130641,2.5e-05,0,0.0,2,0,0.0
